rank,demand_freq,mean_confidence,skill,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
1385,1,0.799,work closely with technical artists,Soft,Unknown,['in-694ef64200f32a8c'],0.037037037037037035,0.0,Unknown,1.0,0.1582676768302917,Advanced Communication & Collaboration,0.10231018,0.2802672593228021,1.0,0.799,0.09889499261165544,
1386,1,1.0,ensure software meets design criteria,Hard,Create,['in-67e79b726648ac71'],0.037037037037037035,0.0,Unknown,1.0,0.1582675278186798,Business Analysis & Requirements Engineering,0.040560097,0.2802669954465836,1.0,1.0,0.0988949134487899,
1387,1,0.56,collaborate closely with,Hard,Evaluate,['in-de49a66c154cc2bf'],0.037037037037037035,0.0,Unknown,1.0,0.1582067966461181,Advanced Communication & Collaboration,0.032225728,0.2801594500549394,1.0,0.56,0.09886264983129664,
1388,1,0.932,develop global engineering initiatives,Hard,Create,['in-8ea91331725eff8e'],0.037037037037037035,0.0,Unknown,1.0,0.1579094171524048,Advanced Communication & Collaboration,0.06979093,0.27963283756304574,1.0,0.932,0.09870466608372855,
1389,1,0.639,lead content development,Soft,Unknown,['in-9664aaccdb6bcaae'],0.037037037037037035,0.0,Unknown,1.0,0.1578943252563476,Advanced Communication & Collaboration,0.058153063,0.27960611217962794,1.0,0.639,0.09869664846870319,
1390,1,0.876,provide detailed analysis on data loss incidents,Hard,Understand,['in-e8b799e2ebe68209'],0.037037037037037035,0.0,Unknown,1.0,0.1578486859798431,Database & Systems Administration,0.029513925,0.2795252921714016,1.0,0.876,0.09867240246623529,
1391,1,0.682,apply regulatory requirements,Hard,Apply,['in-458b010c0c4b87ff'],0.037037037037037035,0.0,Unknown,1.0,0.1577297449111938,Business Analysis & Requirements Engineering,0.10819265,0.27931466617373174,1.0,0.682,0.09860921466693434,
1392,1,0.469,expanding your technical expertise,Hard,Apply,['in-61b2431bbabae3a8'],0.037037037037037035,0.0,Unknown,1.0,0.1576577544212341,Advanced Communication & Collaboration,0.072812855,0.2791871822950118,1.0,0.469,0.09857096950331837,
1393,1,0.678,enhance Salesforce CRM Applications,Hard,Create,['in-6cbd79acfd842c46'],0.037037037037037035,0.0,Unknown,1.0,0.1574399918317794,Database & Systems Administration,0.030312657,0.2788015588667047,1.0,0.678,0.09845528247482624,
1394,1,0.81,drive strategic roadmap,Soft,Unknown,['in-82db5b533030f1aa'],0.037037037037037035,0.0,Unknown,1.0,0.1572484225034713,Business Analysis & Requirements Engineering,0.0020765662,0.2784623196000995,1.0,0.81,0.09835351069484466,
1395,1,0.536,building operating systems,Hard,Create,['in-d18c707abbf6d1eb'],0.037037037037037035,0.0,Unknown,1.0,0.1572209447622299,Database & Systems Administration,0.0037775934,0.2784136608253936,1.0,0.536,0.09833891306243289,
1396,1,0.663,build synergy within the organization,Soft,Unknown,['in-1fb4d3b60efd6c9b'],0.037037037037037035,0.0,Unknown,1.0,0.1570401072502136,Advanced Communication & Collaboration,0.086279154,0.27809342592405045,1.0,0.663,0.09824284259202995,
1397,1,0.425,business acumen,Hard,Apply,['in-52bea7838defdd8b'],0.037037037037037035,0.0,Unknown,1.0,0.1570189297199249,Business Analysis & Requirements Engineering,0.07062955,0.27805592383586597,1.0,0.425,0.0982315919655746,
1398,1,0.727,integrate material workflows with ERP systems,Hard,Create,['in-77696a202803c29b'],0.037037037037037035,0.0,Unknown,1.0,0.1568628996610641,Process Automation & RPA,0.04036334,0.2777796190473918,1.0,0.727,0.09814870052903235,
1399,1,0.795,guide clients,Soft,Unknown,['in-a0164aaab4c60f1a'],0.037037037037037035,0.0,Unknown,1.0,0.1568360924720764,Advanced Communication & Collaboration,0.16228461,0.27773214771566945,1.0,0.795,0.09813445912951566,
1400,1,0.642,drive architectural processes,Hard,Create,['in-5986e2e416ec3ef2'],0.037037037037037035,0.0,Unknown,1.0,0.1568206250667572,Business Analysis & Requirements Engineering,0.003748417,0.277704757364181,1.0,0.642,0.09812624202406911,
1401,1,0.648,negotiate with stakeholders,Soft,Unknown,['in-0b1202bf3556f0ec'],0.037037037037037035,0.0,Unknown,1.0,0.1567706346511841,Advanced Communication & Collaboration,0.16942516,0.2776162321703721,1.0,0.648,0.09809968446592646,
1402,1,0.766,design distributed storage systems,Hard,Create,['in-f9435af21527c7ef'],0.037037037037037035,0.0,Unknown,1.0,0.1567241102457046,Blockchain & Distributed Systems,0.06698398,0.2775338447374072,1.0,0.766,0.09807496823603698,
1403,1,1.0,work with regional teams,Soft,Unknown,['in-340c4ac22fdaa4c6'],0.037037037037037035,0.0,Unknown,1.0,0.156703770160675,Advanced Communication & Collaboration,0.0038241446,0.2774978256335712,1.0,1.0,0.09806416250488617,
1404,1,0.896,identify the best creative partner for the project,Soft,Unknown,['in-f40216f9c715c298'],0.037037037037037035,0.0,Unknown,1.0,0.1566560387611389,Advanced Communication & Collaboration,0.116870284,0.277413300803236,1.0,0.896,0.0980388050557856,
1405,1,0.719,analyze impact on service operations,Hard,Analyze,['in-cf7f60dee735734d'],0.037037037037037035,0.0,Unknown,1.0,0.1566175818443298,Database & Systems Administration,0.03391838,0.2773451996287451,1.0,0.719,0.09801837470343835,
1406,1,0.969,enable targeting of offers and experiences,Hard,Apply,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.1564618945121765,Business Analysis & Requirements Engineering,0.015531659,0.27706950175557377,1.0,0.969,0.09793566534148695,
1407,1,0.684,manage offices,Soft,Unknown,['in-3c790b492259666a'],0.037037037037037035,0.0,Unknown,1.0,0.1564594060182571,Database & Systems Administration,0.05851969,0.2770650950227235,1.0,0.684,0.09793434332163187,
1408,1,0.761,develop SME section,Hard,Create,['in-591531d5445e36c2'],0.037037037037037035,0.0,Unknown,1.0,0.1564021706581115,Business Analysis & Requirements Engineering,0.00593552,0.2769637401671671,1.0,0.761,0.09790393686496496,
1409,1,0.7,troubleshoot relational database problems,Hard,Apply,['in-439220e371583132'],0.037037037037037035,0.0,Unknown,1.0,0.1563436686992645,Database & Systems Administration,0.16056183,0.2768601423637531,1.0,0.7,0.09787285752394076,
1410,2,0.753,influence stakeholders,Soft,Unknown,"['in-0b1202bf3556f0ec', 'in-d4883d25e10d10fc']",0.07407407407407407,0.0,Unknown,1.0,0.1284425020217895,Advanced Communication & Collaboration,0.07060337,0.22745154755010924,1.0,0.753,0.0978650938946624,
1411,1,0.692,lead design of enterprise data models,Hard,Create,['in-97ca47c5f555e42a'],0.037037037037037035,0.0,Unknown,1.0,0.1562365889549255,Business Analysis & Requirements Engineering,0.02297604,0.2766705209130822,1.0,0.692,0.09781597108873946,
1412,1,0.734,support business operations,Hard,Evaluate,['in-6434f75ccfa896cd'],0.037037037037037035,0.0,Unknown,1.0,0.1560544073581695,Database & Systems Administration,0.007876784,0.27634790584824737,1.0,0.734,0.09771918656928902,
1413,1,0.364,computer -based work.,Hard,Apply,['in-e448b26aaa4bd60d'],0.037037037037037035,0.0,Unknown,1.0,0.1560156583786011,Advanced Communication & Collaboration,0.085593015,0.2762792874763682,1.0,0.364,0.09769860105772527,
1414,1,0.697,Identify challenges,Hard,Analyze,['in-b331ad8de1b56926'],0.037037037037037035,0.0,Unknown,1.0,0.1559254974126815,Business Analysis & Requirements Engineering,0.011312127,0.2761196265315546,1.0,0.697,0.0976507027742812,
1415,1,0.703,ensure transactions flow through systems,Hard,Analyze,['in-0738ebfdc096f1d7'],0.037037037037037035,0.0,Unknown,1.0,0.1558970510959625,Blockchain & Distributed Systems,0.12420942,0.27606925256142795,1.0,0.703,0.0976355905832432,
1416,1,0.928,guide product decisions,Soft,Unknown,['in-c1f39a75d50772c0'],0.037037037037037035,0.0,Unknown,1.0,0.1557979434728622,Business Analysis & Requirements Engineering,0.033598125,0.27589374848845094,1.0,0.928,0.0975829393613501,
1417,1,0.661,lead teams in delivering quality software,Soft,Unknown,['in-e5eb1d4c0919a899'],0.037037037037037035,0.0,Unknown,1.0,0.1557329654693603,Advanced Communication & Collaboration,0.02946341,0.2757786826245774,1.0,0.661,0.09754841960218802,
1418,1,1.0,develop respected relationships with stakeholders,Soft,Unknown,['in-7fd767baaf0bccff'],0.037037037037037035,0.0,Unknown,1.0,0.1557170033454895,Advanced Communication & Collaboration,0.13917652,0.2757504162040433,1.0,1.0,0.09753993967602781,
1419,1,0.902,provide tier-three subject matter expert escalation support,Soft,Unknown,['in-234255dcb0b3fd8b'],0.037037037037037035,0.0,Unknown,1.0,0.1556229710578918,Advanced Communication & Collaboration,0.08982071,0.2755838997550711,1.0,0.902,0.09748998474133613,
1420,1,0.898,support development of junior engineers,Soft,Unknown,['in-24ee334b4fa1c384'],0.037037037037037035,0.0,Unknown,1.0,0.1555990815162659,Advanced Communication & Collaboration,0.06414434,0.2755415951197086,1.0,0.898,0.09747729335072738,
1421,1,0.732,share knowledge within team,Soft,Unknown,['in-7fd767baaf0bccff'],0.037037037037037035,0.0,Unknown,1.0,0.1554835677146911,Advanced Communication & Collaboration,0.08292693,0.27533703827506595,1.0,0.732,0.09741592629733459,
1422,1,0.619,develop models,Soft,Unknown,['in-290c255a99e5d600'],0.037037037037037035,0.0,Unknown,1.0,0.1553461253643036,Business Analysis & Requirements Engineering,0.06061417,0.2750936494060975,1.0,0.619,0.09734290963664405,
1423,1,0.721,coordinate project requirements,Soft,Unknown,['in-b031c23a1f705f18'],0.037037037037037035,0.0,Unknown,1.0,0.1551523804664611,Business Analysis & Requirements Engineering,0.033738315,0.27475055754670086,1.0,0.721,0.09723998207882506,
1424,1,0.914,model solution requirements,Soft,Unknown,['in-ce50f5b7ca7b3e6c'],0.037037037037037035,0.0,Unknown,1.0,0.1550891697406768,Business Analysis & Requirements Engineering,0.07293363,0.2746386212547796,1.0,0.914,0.09720640119124871,
1425,1,0.638,interpersonal skills.,Soft,Unknown,['in-fdb767bd9c1ff1b1'],0.037037037037037035,0.0,Unknown,1.0,0.1550388216972351,Advanced Communication & Collaboration,0.025954872,0.27454946275804626,1.0,0.638,0.09717965364222869,
1426,1,0.526,well -architected systems.,Hard,Create,['in-caf675c25c273ad8'],0.037037037037037035,0.0,Unknown,1.0,0.1550334692001342,Database & Systems Administration,0.011986226,0.2745399843242748,1.0,0.526,0.09717681011209725,
1427,1,0.53,other technical documents,Hard,Apply,['in-7d12206e33578a17'],0.037037037037037035,0.0,Unknown,1.0,0.1550050497055053,Advanced Communication & Collaboration,0.020944625,0.2744896578518674,1.0,0.53,0.09716171217037503,
1428,1,0.675,oversee system compliance,Hard,Apply,['in-a55c33244443944b'],0.037037037037037035,0.0,Unknown,1.0,0.1547944992780685,Database & Systems Administration,0.032023042,0.2741168060325396,1.0,0.675,0.09704985662457669,
1429,1,1.0,execute global engineering initiatives,Hard,Create,['in-8ea91331725eff8e'],0.037037037037037035,0.0,Unknown,1.0,0.1546514630317688,Advanced Communication & Collaboration,0.07227227,0.27386351125032565,1.0,1.0,0.09697386818991252,
1430,1,1.0,identify key trends,Hard,Analyze,['in-38d70f8f1a00eb3d'],0.037037037037037035,0.0,Unknown,1.0,0.1546260118484497,Database & Systems Administration,0.038565844,0.27381844119219234,1.0,1.0,0.09696034717247251,
1431,1,0.567,monitoring availability,Hard,Analyze,['in-22edc9e9cdcf8599'],0.037037037037037035,0.0,Unknown,1.0,0.1545816361904144,Database & Systems Administration,0.10405652,0.27373985885429947,1.0,0.567,0.09693677247110466,
1432,1,0.72,analyze impact on hardware operations,Hard,Analyze,['in-cf7f60dee735734d'],0.037037037037037035,0.0,Unknown,1.0,0.1545483022928238,Database & Systems Administration,0.06575295,0.2736808297442034,1.0,0.72,0.09691906373807582,
1433,1,0.509,other software,Hard,Apply,['in-712828cffdaa826c'],0.037037037037037035,0.0,Unknown,1.0,0.1544655561447143,Database & Systems Administration,0.015963644,0.2735342992800263,1.0,0.509,0.0968751045988227,
1434,1,1.0,research technical reports,Hard,Understand,['in-471833f982d1f113'],0.037037037037037035,0.0,Unknown,1.0,0.154177713394165,Advanced Communication & Collaboration,0.05688712,0.2730245748661215,1.0,1.0,0.09672218727465126,
1435,1,0.737,build data culture,Hard,Create,['in-4fd5b4d4f47f4df3'],0.037037037037037035,0.0,Unknown,1.0,0.1541759669780731,Database & Systems Administration,0.0029096901,0.2730214822368398,1.0,0.737,0.09672125948586677,
1436,1,0.624,translate data insights into retention plays,Soft,Unknown,['in-184a7a102cde8e55'],0.037037037037037035,0.0,Unknown,1.0,0.1541624814271927,Business Analysis & Requirements Engineering,0.048417628,0.2729976014390585,1.0,0.624,0.09671409524653235,
1437,1,0.602,Provide detailed analysis,Hard,Understand,['in-e8b799e2ebe68209'],0.037037037037037035,0.0,Unknown,1.0,0.1541588306427002,Business Analysis & Requirements Engineering,0.08191304,0.27299113647170326,1.0,0.602,0.0967121557563258,
1438,1,0.454,collaborating with a,Hard,Apply,['in-938727076eb13d18'],0.037037037037037035,0.0,Unknown,1.0,0.1541381359100342,Advanced Communication & Collaboration,0.07942441,0.2729544893424671,1.0,0.454,0.09670116161755493,
1439,1,0.58,oversee coordination of digital models,Hard,Create,['in-12365ed7bd9554c7'],0.037037037037037035,0.0,Unknown,1.0,0.153998851776123,Database & Systems Administration,0.002004236,0.2727078389634367,1.0,0.58,0.09662716650384581,
1440,1,0.597,lead rollout of data services,Hard,Apply,['in-43673d3abd58af2e'],0.037037037037037035,0.0,Unknown,1.0,0.1539987027645111,Database & Systems Administration,0.03686309,0.2727075750872182,1.0,0.597,0.09662708734098027,
1441,1,0.719,analyze impact on network operations,Hard,Analyze,['in-cf7f60dee735734d'],0.037037037037037035,0.0,Unknown,1.0,0.1538858264684677,Database & Systems Administration,0.08151637,0.2725076888516446,1.0,0.719,0.09656712147030819,
1442,1,0.562,external documentation.,Hard,Apply,['in-d9c5a16b8c8a9873'],0.037037037037037035,0.0,Unknown,1.0,0.1538659691810608,Advanced Communication & Collaboration,0.08515245,0.27247252470675676,1.0,0.562,0.09655657222684183,
1443,1,0.63,collaborate with teammates,Soft,Unknown,['in-cf284d58281847c3'],0.037037037037037035,0.0,Unknown,1.0,0.1538444757461547,Advanced Communication & Collaboration,0.028481841,0.27243446320098874,1.0,0.63,0.09654515377511144,
1444,2,0.6094999999999999,deliver innovative solutions,Hard,Apply,"['in-19838d8cc6709af7', 'in-8ae05cc371b524c1']",0.07407407407407407,0.0,Unknown,1.0,0.1258988142013549,Advanced Communication & Collaboration,0.065739766,0.22294707494847724,1.0,0.6094999999999999,0.0965137521141728,
1445,1,0.619,assure understanding of legal requirements,Soft,Unknown,['in-80759602520c230d'],0.037037037037037035,0.0,Unknown,1.0,0.1534953266382217,Business Analysis & Requirements Engineering,0.07199952,0.2718161748332363,1.0,0.619,0.0963596672647857,
1446,1,0.837,partner with business stakeholders,Soft,Unknown,['in-e1fa0fe9d232901f'],0.037037037037037035,0.0,Unknown,1.0,0.1533002734184265,Advanced Communication & Collaboration,0.10479349,0.2714707661406407,1.0,0.837,0.09625604465700702,
1447,1,0.756,solve technical challenges,Soft,Unknown,['in-23b58a1b63ff95f3'],0.037037037037037035,0.0,Unknown,1.0,0.1532994270324707,Advanced Communication & Collaboration,0.014470011,0.2714692673237192,1.0,0.756,0.09625559501193057,
1448,1,0.528,Be a trusted voice in technical discussions,Hard,Understand,['in-ab3c6b3128d31a8b'],0.037037037037037035,0.0,Unknown,1.0,0.1531999945640564,Advanced Communication & Collaboration,0.13755368,0.2712931880005857,1.0,0.528,0.09620277121499052,
1449,1,1.0,manage telecommunications technologies,Soft,Unknown,['in-58b7ff6d483958d2'],0.037037037037037035,0.0,Unknown,1.0,0.1530456095933914,Database & Systems Administration,0.003306657,0.2710197964055647,1.0,1.0,0.09612075373648421,
1450,2,0.6615,create documentation,Hard,Create,"['in-46e62d53acf7182f', 'in-478c98da72e69f5d']",0.07407407407407407,0.0,Unknown,1.0,0.1251581072807312,Advanced Communication & Collaboration,0.074507624,0.2216353990411646,1.0,0.6615,0.096120249341979,
1451,1,1.0,develop event-driven applications,Hard,Create,['in-ea5fe0c67dbb09a7'],0.037037037037037035,0.0,Unknown,1.0,0.1530020087957382,Business Analysis & Requirements Engineering,0.032165498,0.2709425862240084,1.0,1.0,0.09609759068201734,
1452,1,1.0,produce analytical insights,Hard,Create,['in-a50050792796d401'],0.037037037037037035,0.0,Unknown,1.0,0.1529453694820404,Business Analysis & Requirements Engineering,0.021908045,0.27084228687332657,1.0,1.0,0.09606750087681279,
1453,1,0.667,support development of new technologies,Soft,Unknown,['in-e1eeca93ffcf1b37'],0.037037037037037035,0.0,Unknown,1.0,0.1528067588806152,Advanced Communication & Collaboration,0.013825089,0.27059682921480427,1.0,0.667,0.0959938635792561,
1454,2,0.8505,work closely with designers,Soft,Unknown,"['in-3fd669d3a18a3767', 'in-694ef64200f32a8c']",0.07407407407407407,0.0,Unknown,1.0,0.124761152267456,Advanced Communication & Collaboration,0.009536058,0.22093245390496738,1.0,0.8505,0.09590936580111985,
1455,1,0.556,working closely with other engineers,Hard,Create,['in-d4720b5ef65c8d9c'],0.037037037037037035,0.0,Unknown,1.0,0.1524647116661072,Advanced Communication & Collaboration,0.078587025,0.26999111718762925,1.0,0.556,0.0958121499711036,
1456,1,0.7,design relational database structures,Hard,Create,['in-439220e371583132'],0.037037037037037035,0.0,Unknown,1.0,0.1524638533592224,Database & Systems Administration,0.04715115,0.2699895972606102,1.0,0.7,0.09581169399299788,
1457,1,0.908,clarify requirements,Soft,Unknown,['in-744f0c97ec383f01'],0.037037037037037035,0.0,Unknown,1.0,0.1522939205169677,Business Analysis & Requirements Engineering,0.03979987,0.2696886728209425,1.0,0.908,0.09572141666109757,
1458,1,0.87,progress hub acquisitions,Hard,Apply,['in-3ab9b5bd3e596edb'],0.037037037037037035,0.0,Unknown,1.0,0.152257490158081,Advanced Communication & Collaboration,0.110531926,0.26962416036302433,1.0,0.87,0.0957020629237221,
1459,1,0.454,administrative,Hard,Apply,['in-9bf4d6d9ee1e4a14'],0.037037037037037035,0.0,Unknown,1.0,0.152194395661354,Database & Systems Administration,0.06883688,0.2695124298945536,1.0,0.454,0.0956685437831809,
1460,1,0.639,explain complex technical concepts,Soft,Unknown,['in-276ee08934e98ebb'],0.037037037037037035,0.0,Unknown,1.0,0.1521645039319992,Blockchain & Distributed Systems,0.018117934,0.26945949632510674,1.0,0.639,0.09565266371234685,
1461,1,0.598,share expertise,Soft,Unknown,['in-d2e7602cfd0b7a70'],0.037037037037037035,0.0,Unknown,1.0,0.1521015524864196,Advanced Communication & Collaboration,0.055880576,0.2693480191778057,1.0,0.598,0.09561922056815653,
1462,2,0.8220000000000001,develop innovative solutions,Hard,Create,"['in-63a1c003516c5395', 'in-4f1e1481102616f0']",0.07407407407407407,0.0,Unknown,1.0,0.1242066979408264,Advanced Communication & Collaboration,0.047435552,0.219950602160781,1.0,0.8220000000000001,0.09561481027786392,
1463,1,0.726,develop hands-on experience in structured finance and securitisation,Hard,Create,['in-06610fdf15025a75'],0.037037037037037035,0.0,Unknown,1.0,0.1519366800785064,Business Analysis & Requirements Engineering,0.015802592,0.2690560559745211,1.0,0.726,0.09553163160717115,
1464,1,0.664,work with internal stakeholders,Soft,Unknown,['in-0738ebfdc096f1d7'],0.037037037037037035,0.0,Unknown,1.0,0.1518635749816894,Advanced Communication & Collaboration,0.13306713,0.26892659830168625,1.0,0.664,0.09549279430532068,
1465,1,0.686,interpret regulatory requirements,Hard,Understand,['in-458b010c0c4b87ff'],0.037037037037037035,0.0,Unknown,1.0,0.1516079902648925,Business Analysis & Requirements Engineering,0.07903364,0.2684739978115794,1.0,0.686,0.09535701415828862,
1466,1,0.698,engage stakeholders,Soft,Unknown,['in-816ac9d92b1f2c12'],0.037037037037037035,0.0,Unknown,1.0,0.1515425205230713,Advanced Communication & Collaboration,0.13334528,0.26835806115618466,1.0,0.698,0.09532223316167021,
1467,1,0.808,collaborate with designers,Soft,Unknown,['in-2284d87b510f9e95'],0.037037037037037035,0.0,Unknown,1.0,0.1514132142066955,Advanced Communication & Collaboration,0.06855613,0.2681290799287504,1.0,0.808,0.09525353879343992,
1468,1,0.705,use SAP,Hard,Apply,['in-ddc8d55e66c8ce42'],0.037037037037037035,0.0,Unknown,1.0,0.1513819396495819,Database & Systems Administration,0.03662604,0.2680736975879951,1.0,0.705,0.09523692409121334,
1469,1,1.0,design Appium automation scripts,Hard,Create,['in-a769c3a6b859e778'],0.037037037037037035,0.0,Unknown,1.0,0.1513566672801971,Process Automation & RPA,0.04350674,0.268028944181324,1.0,1.0,0.09522349806921201,
1470,1,0.611,collaborate with project managers,Soft,Unknown,['in-bed78e5fe6364d58'],0.037037037037037035,0.0,Unknown,1.0,0.1511284828186035,Advanced Communication & Collaboration,0.008903712,0.26762486525028956,1.0,0.611,0.09510227438990168,
1471,1,0.658,work with hardware teams,Soft,Unknown,['in-1bb577efa30c9a9d'],0.037037037037037035,0.0,Unknown,1.0,0.1510669112205505,Advanced Communication & Collaboration,0.095437944,0.26751583159677267,1.0,0.658,0.09506956429384661,
1472,1,0.8,drive roadmap,Soft,Unknown,['in-d1e6da29868ba854'],0.037037037037037035,0.0,Unknown,1.0,0.1510261744260788,Business Analysis & Requirements Engineering,0.000739336,0.2674436931161376,1.0,0.8,0.0950479227496561,
1473,1,0.499,documentation,Hard,Apply,['in-42ca6024244fc3e2'],0.037037037037037035,0.0,Unknown,1.0,0.1510215878486633,Advanced Communication & Collaboration,0.03582248,0.2674355710061297,1.0,0.499,0.09504548611665373,
1474,1,0.483,writing skills,Hard,Apply,['in-4194860976cb1be9'],0.037037037037037035,0.0,Unknown,1.0,0.1509239315986633,Advanced Communication & Collaboration,0.069440186,0.2672626370875217,1.0,0.483,0.09499360594107131,
1475,1,0.497,-directed technical support,Hard,Evaluate,['in-8926e54552d9d5ae'],0.037037037037037035,0.0,Unknown,1.0,0.1507906913757324,Advanced Communication & Collaboration,0.010548741,0.2670266895279171,1.0,0.497,0.09492282167318994,
1476,1,0.482,engaging with stakeholders,Hard,Apply,['in-765dbbb271494469'],0.037037037037037035,0.0,Unknown,1.0,0.1507211327552795,Advanced Communication & Collaboration,0.18103185,0.26690351210908436,1.0,0.482,0.09488586844754013,
1477,1,1.0,facilitate communication,Soft,Unknown,['in-ce50f5b7ca7b3e6c'],0.037037037037037035,0.0,Unknown,1.0,0.1507054090499878,Advanced Communication & Collaboration,0.16392577,0.2668756678905,1.0,1.0,0.0948775151819648,
1478,1,0.509,integrations,Hard,Apply,['in-8922fb1fa43b8894'],0.037037037037037035,0.0,Unknown,1.0,0.150503784418106,Database & Systems Administration,0.053853273,0.26651862225666484,1.0,0.509,0.09477040149181426,
1479,1,0.72,create efficient data solutions,Hard,Create,['in-3d899a7031d4495e'],0.037037037037037035,0.0,Unknown,1.0,0.1504422426223755,Database & Systems Administration,0.0045570433,0.26640964137839185,1.0,0.72,0.09473770722833236,
1480,1,0.723,bring technical leadership,Soft,Unknown,['in-63e344bbe4a1832c'],0.037037037037037035,0.0,Unknown,1.0,0.1498901844024658,Advanced Communication & Collaboration,0.04093337,0.2654320327638001,1.0,0.723,0.09444442464395486,
1481,1,0.641,provide expertise,Soft,Unknown,['in-02696f2d4714aaa1'],0.037037037037037035,0.0,Unknown,1.0,0.1498832702636718,Advanced Communication & Collaboration,0.06738731,0.2654197889072579,1.0,0.641,0.09444075148699219,
1482,1,0.705,build technology,Hard,Create,['in-0e5da29f65f711e7'],0.037037037037037035,0.0,Unknown,1.0,0.1497613430023193,Advanced Communication & Collaboration,0.01893738,0.2652038748301679,1.0,0.705,0.09437597726386518,
1483,1,0.437,coordination skills,Hard,Apply,['in-0a704c1009ad4140'],0.037037037037037035,0.0,Unknown,1.0,0.1495095372200012,Advanced Communication & Collaboration,0.017771304,0.2647579662409643,1.0,0.437,0.09424220468710412,
1484,1,0.792,deliver complex projects,Soft,Unknown,['in-2615e2cdadbf0cc5'],0.037037037037037035,0.0,Unknown,1.0,0.1493770718574524,Advanced Communication & Collaboration,0.0026640296,0.26452339083769627,1.0,0.792,0.0941718320661237,
1485,1,0.65,provide technical guidance,Soft,Unknown,['in-e626008e0e146e62'],0.037037037037037035,0.0,Unknown,1.0,0.1489533901214599,Advanced Communication & Collaboration,0.07462466,0.2637731168629347,1.0,0.65,0.09394674987369522,
1486,1,1.0,build effective relationships with stakeholders,Soft,Unknown,['in-16834b5f859de2c0'],0.037037037037037035,0.0,Unknown,1.0,0.1489511013031006,Advanced Communication & Collaboration,0.12322168,0.2637690637242175,1.0,1.0,0.09394553393208005,
1487,1,0.666,work in partnership,Soft,Unknown,['in-b5671fff822622cc'],0.037037037037037035,0.0,Unknown,1.0,0.1489352464675903,Advanced Communication & Collaboration,0.13683206,0.2637409872945606,1.0,0.666,0.093937111003183,
1488,1,0.705,team members are engaged throughout,Soft,Unknown,['in-1f7c05e642b1bc5e'],0.037037037037037035,0.0,Unknown,1.0,0.1488527536392212,Advanced Communication & Collaboration,0.021124005,0.2635949054199553,1.0,0.705,0.09389328644080139,
1489,1,0.841,connect business outcomes with technology,Soft,Unknown,['in-4118eeb4a097c9b6'],0.037037037037037035,0.0,Unknown,1.0,0.1486426472663879,Advanced Communication & Collaboration,0.034427613,0.2632228399517587,1.0,0.841,0.09378166680034242,
1490,1,0.608,bridge business needs and technical solutions,Soft,Unknown,['in-5c64baea4f999645'],0.037037037037037035,0.0,Unknown,1.0,0.1486146569252014,Advanced Communication & Collaboration,0.011798173,0.2631732734428609,1.0,0.608,0.09376679684767308,
1491,1,0.809,apply technical knowledge,Hard,Apply,['in-fe0c3c02092b2d9b'],0.037037037037037035,0.0,Unknown,1.0,0.1484231233596802,Advanced Communication & Collaboration,0.0051572025,0.2628340975065482,1.0,0.809,0.09366504406677928,
1492,1,0.977,assist in the development of new tools,Hard,Create,['in-383929273cd46f72'],0.037037037037037035,0.0,Unknown,1.0,0.1483582258224487,Advanced Communication & Collaboration,0.041030407,0.2627191741358325,1.0,0.977,0.09363056705556458,
1493,1,0.57,integrate technical possibilities,Soft,Unknown,['in-8f6c36d10ffe8c6f'],0.037037037037037035,0.0,Unknown,1.0,0.1482172131538391,Advanced Communication & Collaboration,0.08483446,0.2624694627926668,1.0,0.57,0.09355565365261487,
1494,1,0.683,Synthesize feedback from stakeholders into actionable systems,Hard,Create,['in-be694c81d73fe006'],0.037037037037037035,0.0,Unknown,1.0,0.1481779336929321,Advanced Communication & Collaboration,0.11233026,0.2623999050214494,1.0,0.683,0.09353478632124962,
1495,1,0.873,provide product expertise,Soft,Unknown,['in-4fd39ad949a26dae'],0.037037037037037035,0.0,Unknown,1.0,0.1480939388275146,Advanced Communication & Collaboration,0.029598445,0.26225116327456066,1.0,0.873,0.093490163797183,
1496,1,0.645,support Operations support teams,Soft,Unknown,['in-a19452336658c56b'],0.037037037037037035,0.0,Unknown,1.0,0.148065185546875,Advanced Communication & Collaboration,0.04682204,0.26220024571942374,1.0,0.645,0.09347488853064193,
1497,1,0.824,achieve venture milestones,Soft,Unknown,['in-d9217cfd9094b031'],0.037037037037037035,0.0,Unknown,1.0,0.1479697704315185,Advanced Communication & Collaboration,0.009699017,0.2620312804991431,1.0,0.824,0.09342419896455775,
1498,1,0.33,partnering,Hard,Apply,['in-fb6e096c0aef5df8'],0.037037037037037035,0.0,Unknown,1.0,0.1479209661483764,Advanced Communication & Collaboration,0.100960016,0.26194485576003407,1.0,0.33,0.09339827154282504,
1499,1,0.675,work effectively in small team settings,Soft,Unknown,['in-7d34855edd4c608f'],0.037037037037037035,0.0,Unknown,1.0,0.147817599773407,Advanced Communication & Collaboration,0.014373779,0.2617618101047303,1.0,0.675,0.0933433578462339,
