job_id,date_posted,skill,type,bloom,confidence_score,confidence_tier,source,semantic_density,context_agreement
in-fafd0a966425224e,,build improvement initiatives,Soft,N/A,0.645,Medium,LLM,0.87,0.9
in-761b1a8b3aa91eb0,,define protection strategies,Hard,Evaluate,0.627,Medium,LLM,0.86,0.94
in-761b1a8b3aa91eb0,,implement protection strategies,Hard,Evaluate,0.98,Very High,BERT+LLM,0.89,1.22
in-761b1a8b3aa91eb0,,define protection standards,Hard,Remember,0.71,Medium High,LLM,0.85,0.94
in-761b1a8b3aa91eb0,,implement protection standards,Hard,Apply,0.714,Medium High,LLM,0.88,0.94
in-761b1a8b3aa91eb0,,partner with professionals,Soft,N/A,0.67,Medium,LLM,0.84,0.94
in-761b1a8b3aa91eb0,,define,Hard,Remember,0.597,Medium Low,BERT (standalone),0.78,0.85
in-761b1a8b3aa91eb0,,standards for all classes of data.,Hard,Apply,0.451,Low,BERT (standalone),0.75,0.85
in-73204c7e4e84e27c,,lead digital design UX/UI,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-73204c7e4e84e27c,,lead digital product capability,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-46d754a162037993,,review code,Hard,Evaluate,0.728,Medium High,LLM,0.75,0.94
in-46d754a162037993,,understand code,Hard,Apply,0.737,Medium High,LLM,0.81,0.94
in-46d754a162037993,,understand problem space,Soft,N/A,0.777,Medium High,BERT+LLM,0.8,1.22
in-46d754a162037993,,create project plans,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.23
in-46d754a162037993,,document features,Soft,N/A,0.643,Medium,LLM,0.84,0.94
in-46d754a162037993,,detail functionality,Soft,N/A,0.649,Medium,LLM,0.89,0.94
in-46d754a162037993,,migration of existing business workflow,Hard,Apply,0.487,Low,BERT (standalone),0.81,0.85
in-46d754a162037993,,review,Hard,Evaluate,0.657,Medium,BERT (standalone),0.78,0.85
in-46d754a162037993,,understand other developers code,Hard,Create,0.542,Medium Low,BERT (standalone),0.82,0.85
in-46d754a162037993,,Work with project stakeholders,Hard,Apply,0.502,Medium Low,BERT (standalone),0.8,0.85
in-46d754a162037993,,document,Hard,Apply,0.655,Medium,BERT (standalone),0.84,0.85
in-46d754a162037993,,detail the features,Hard,Understand,0.646,Medium,BERT (standalone),0.77,0.85
in-46d754a162037993,,functionality of the proposed solution.,Hard,Apply,0.495,Low,BERT (standalone),0.81,0.85
in-520d9e37336f7ecd,,plan career development,Soft,N/A,0.61,Medium,LLM,0.81,0.9
in-520d9e37336f7ecd,,manage time flexibly,Soft,N/A,0.606,Medium,LLM,0.78,0.9
in-520d9e37336f7ecd,,adapt to remote working,Soft,N/A,0.602,Medium,LLM,0.75,0.9
in-456c0a8c0e5eb68b,,elicit feedback,Soft,N/A,0.637,Medium,LLM,0.81,0.9
in-456c0a8c0e5eb68b,,incorporate suggestions,Soft,N/A,0.649,Medium,LLM,0.9,0.9
in-7a7711191c02b046,,create products,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.3
in-7a7711191c02b046,,create experiences,Hard,Create,0.771,Medium High,BERT+LLM,0.88,1.0
in-cf284d58281847c3,,develop enterprise AI software solutions,Hard,Create,0.981,Very High,LLM,0.82,1.25
in-cf284d58281847c3,,deliver enterprise AI software solutions,Hard,Apply,1.0,Very High,BERT+LLM,0.82,1.26
in-cf284d58281847c3,,plan enterprise AI software solutions,Soft,N/A,0.839,High,LLM,0.8,1.24
in-cf284d58281847c3,,collaborate with teammates,Soft,N/A,0.63,Medium,BERT+LLM,0.83,0.98
in-cf284d58281847c3,,mentor technical teammates,Soft,N/A,0.643,Medium,BERT+LLM,0.83,0.98
in-cf284d58281847c3,,mentor non-technical teammates,Soft,N/A,0.96,Very High,BERT+LLM,0.85,0.98
in-cf284d58281847c3,,disciplined,Hard,Apply,0.531,Medium Low,BERT (standalone),0.9,0.88
in-cf284d58281847c3,,plan,Soft,N/A,0.67,Medium,BERT (standalone),0.72,0.88
in-cf284d58281847c3,,develop,Hard,Create,0.684,Medium,BERT (standalone),0.81,0.88
in-086000ce40db58ea,,build data platform,Hard,Create,0.73,Medium High,LLM,0.77,0.98
in-086000ce40db58ea,,design robust pipelines,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.28
in-086000ce40db58ea,,manage existing pipelines,Soft,N/A,0.669,Medium,LLM,0.83,0.98
in-086000ce40db58ea,,create Power BI reporting,Hard,Create,1.0,Very High,BERT+LLM,0.78,1.25
in-086000ce40db58ea,,co-create requirements with stakeholders,Soft,N/A,0.706,Medium High,LLM,0.88,0.98
in-086000ce40db58ea,,deliver analysis,Hard,Apply,0.998,Very High,BERT+LLM,0.83,1.28
in-086000ce40db58ea,,manage,Soft,N/A,0.626,Medium,BERT (standalone),0.78,0.88
in-086000ce40db58ea,,working with stakeholders,Hard,Apply,0.525,Medium Low,BERT (standalone),0.83,0.88
in-086000ce40db58ea,,co -create the requirements.,Hard,Create,0.499,Low,BERT (standalone),0.79,0.88
in-086000ce40db58ea,,drives decisions.,Hard,Apply,0.514,Medium Low,BERT (standalone),0.84,0.88
in-b9943437f11e6e7b,,deliver milestones on time,Soft,N/A,0.549,Medium Low,BERT+LLM,0.81,0.9
in-b9943437f11e6e7b,,deliver milestones of high quality,Soft,N/A,0.633,Medium,LLM,0.78,0.9
in-14d73f227fd45146,,tune ETL processes,Hard,Evaluate,0.722,Medium High,LLM,0.76,0.97
in-14d73f227fd45146,,optimize ETL processes,Hard,Evaluate,1.0,Very High,BERT+LLM,0.78,1.25
in-14d73f227fd45146,,tune database processes,Hard,Evaluate,0.938,Very High,BERT+LLM,1.0,1.13
in-14d73f227fd45146,,optimize database processes,Hard,Evaluate,0.758,Medium High,LLM,1.0,0.97
in-14d73f227fd45146,,Tune,Hard,Evaluate,0.67,Medium,BERT (standalone),0.72,0.88
in-14d73f227fd45146,,framework.,Hard,Apply,0.529,Medium Low,BERT (standalone),0.9,0.88
in-28a75def2ed995eb,,design RMN technology ecosystem,Hard,Create,1.0,Very High,BERT+LLM,0.8,1.23
in-28a75def2ed995eb,,"ensure seamless integration between commerce, media, and marketing systems",Hard,Analyze,0.787,Medium High,BERT+LLM,0.84,0.95
in-28a75def2ed995eb,,media,Hard,Apply,0.477,Low,BERT (standalone),0.75,0.85
in-28a75def2ed995eb,,marketing systems.,Hard,Remember,0.525,Medium Low,BERT (standalone),0.86,0.85
in-842da0921d6c1142,,team player,Soft,N/A,0.63,Medium,BERT (standalone),0.75,0.81
in-842da0921d6c1142,,technical,Hard,Apply,0.479,Low,BERT (standalone),0.87,0.81
in-842da0921d6c1142,,organised,Hard,Apply,0.48,Low,BERT (standalone),0.87,0.81
in-842da0921d6c1142,,passion for excellence.,Hard,Apply,0.449,Low,BERT (standalone),0.81,0.81
in-0b1202bf3556f0ec,,manage procurement,Hard,Apply,1.0,Very High,BERT+LLM,0.86,1.23
in-0b1202bf3556f0ec,,manage tendering of design-related services,Hard,Create,1.0,Very High,BERT+LLM,0.82,1.21
in-0b1202bf3556f0ec,,analyze project constraints,Hard,Analyze,0.747,Medium High,LLM,0.85,0.95
in-0b1202bf3556f0ec,,lead staff,Soft,N/A,0.633,Medium,LLM,0.74,0.95
in-0b1202bf3556f0ec,,motivate staff,Soft,N/A,0.641,Medium,LLM,0.8,0.95
in-0b1202bf3556f0ec,,inspire staff,Soft,N/A,0.639,Medium,LLM,0.78,0.95
in-0b1202bf3556f0ec,,manage staff to achieve objectives,Soft,N/A,0.639,Medium,LLM,0.78,0.95
in-0b1202bf3556f0ec,,collaborate with stakeholders,Soft,N/A,0.651,Medium,LLM,0.87,0.95
in-0b1202bf3556f0ec,,negotiate with stakeholders,Soft,N/A,0.648,Medium,LLM,0.85,0.95
in-0b1202bf3556f0ec,,influence stakeholders,Soft,N/A,0.655,Medium,LLM,0.9,0.95
in-0b1202bf3556f0ec,,deliver presentations,Soft,N/A,0.837,High,BERT+LLM,0.9,0.95
in-0b1202bf3556f0ec,,build networks,Soft,N/A,0.641,Medium,LLM,0.8,0.95
in-0b1202bf3556f0ec,,multitask activities,Soft,N/A,0.763,Medium High,BERT+LLM,0.88,1.2
in-0b1202bf3556f0ec,,manage deadlines,Soft,N/A,0.882,High,BERT+LLM,0.83,1.23
in-0b1202bf3556f0ec,,coordinate activities across projects,Soft,N/A,0.726,Medium High,BERT+LLM,0.84,1.19
in-0b1202bf3556f0ec,,use MS Office,Hard,Apply,0.726,Medium High,LLM,0.71,0.95
in-0b1202bf3556f0ec,,use MS Project/Asta,Hard,Apply,0.735,Medium High,LLM,0.77,0.95
in-0b1202bf3556f0ec,,manage contracts,Hard,Apply,0.744,Medium High,LLM,0.83,0.95
in-0b1202bf3556f0ec,,manage risk,Hard,Apply,0.732,Medium High,LLM,0.75,0.95
in-0b1202bf3556f0ec,,analytical,Hard,Apply,0.508,Medium Low,BERT (standalone),0.9,0.85
in-0b1202bf3556f0ec,,design,Hard,Create,0.446,Low,BERT (standalone),0.78,0.85
in-0b1202bf3556f0ec,,technical,Hard,Apply,0.345,Very Low,BERT (standalone),0.87,0.85
in-0b1202bf3556f0ec,,attention to detail,Hard,Understand,0.636,Medium,BERT (standalone),0.77,0.85
in-0b1202bf3556f0ec,,lead,Hard,Apply,0.472,Low,BERT (standalone),0.72,0.85
in-0b1202bf3556f0ec,,motivate,Hard,Apply,0.484,Low,BERT (standalone),0.84,0.85
in-0b1202bf3556f0ec,,inspire,Hard,Apply,0.481,Low,BERT (standalone),0.81,0.85
in-0b1202bf3556f0ec,,manage staff,Hard,Apply,0.626,Medium,BERT (standalone),0.77,0.85
in-0b1202bf3556f0ec,,collaboration,Hard,Apply,0.512,Medium Low,BERT (standalone),0.9,0.85
in-0b1202bf3556f0ec,,negotiation,Soft,N/A,0.633,Medium,BERT (standalone),0.9,0.85
in-0b1202bf3556f0ec,,influencing,Hard,Apply,0.446,Low,BERT (standalone),0.9,0.85
in-0b1202bf3556f0ec,,networking capabilities.,Hard,Apply,0.446,Low,BERT (standalone),0.9,0.85
in-0b1202bf3556f0ec,,and,Hard,Apply,0.455,Low,BERT (standalone),0.69,0.85
in-12dd56b9ad69fd1c,,assemble large steel fabrications,Hard,Create,1.0,Very High,BERT+LLM,0.81,1.28
in-12dd56b9ad69fd1c,,assemble associated ancillary equipment,Hard,Create,0.754,Medium High,LLM,0.87,1.0
in-965f58ca3e59d3f2,,implement digital experience,Hard,Apply,0.71,Medium High,LLM,0.86,0.9
in-965f58ca3e59d3f2,,manage vehicle delivery,Soft,N/A,0.61,Medium,LLM,0.81,0.9
in-965f58ca3e59d3f2,,schedule service,Hard,Apply,0.705,Medium High,LLM,0.83,0.9
in-7461bc5cf0db64c7,,manage acquisitions,Hard,Apply,0.652,Medium,LLM,0.87,0.9
in-7461bc5cf0db64c7,,perform systems engineering,Hard,Create,0.625,Medium,LLM,0.85,0.9
in-7461bc5cf0db64c7,,develop Agile software,Hard,Create,0.702,Medium High,LLM,0.8,0.9
in-7461bc5cf0db64c7,,manage cloud,Hard,Apply,0.638,Medium,LLM,0.77,0.9
in-7461bc5cf0db64c7,,modernize IT,Hard,Apply,0.588,Medium Low,LLM,0.77,0.9
in-7461bc5cf0db64c7,,perform data analytics,Hard,Apply,0.702,Medium High,LLM,0.8,0.9
in-7461bc5cf0db64c7,,implement cybersecurity,Hard,Apply,0.716,Medium High,LLM,0.9,0.9
in-7461bc5cf0db64c7,,provide training,Soft,N/A,0.611,Medium,LLM,0.83,0.9
in-7461bc5cf0db64c7,,implement DevSecOps,Hard,Apply,0.712,Medium High,LLM,0.87,0.9
in-7461bc5cf0db64c7,,perform automated testing,Hard,Create,0.623,Medium,LLM,0.83,0.9
in-7461bc5cf0db64c7,,develop mobile applications,Hard,Create,0.709,Medium High,LLM,0.85,0.9
in-4250b91d85b051d1,,work autonomously,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-4250b91d85b051d1,,work under pressure,Soft,N/A,0.842,High,BERT+LLM,0.82,0.9
in-4250b91d85b051d1,,results,Hard,Apply,0.474,Low,BERT (standalone),0.81,0.81
in-4250b91d85b051d1,,-driven,Hard,Apply,0.462,Low,BERT (standalone),0.81,0.81
in-4250b91d85b051d1,,work autonomously with little supervision.Organized,Hard,Analyze,0.518,Medium Low,BERT (standalone),0.88,0.81
in-4250b91d85b051d1,,detail,Hard,Understand,0.61,Medium,BERT (standalone),0.78,0.81
in-4250b91d85b051d1,,-oriented,Hard,Apply,0.47,Low,BERT (standalone),0.87,0.81
in-4250b91d85b051d1,,team,Soft,N/A,0.65,Medium,BERT (standalone),0.72,0.81
in-4250b91d85b051d1,,player,Hard,Apply,0.357,Very Low,BERT (standalone),0.78,0.81
in-4250b91d85b051d1,,self,Hard,Apply,0.469,Low,BERT (standalone),0.72,0.81
in-4250b91d85b051d1,,-motivated,Hard,Apply,0.486,Low,BERT (standalone),0.9,0.81
in-4250b91d85b051d1,,customer,Hard,Apply,0.48,Low,BERT (standalone),0.84,0.81
in-4250b91d85b051d1,,-focused,Hard,Apply,0.515,Medium Low,BERT (standalone),0.84,0.81
in-4250b91d85b051d1,,adaptable,Hard,Apply,0.519,Medium Low,BERT (standalone),0.87,0.81
in-4250b91d85b051d1,,flexible,Soft,N/A,0.643,Medium,BERT (standalone),0.84,0.81
in-4250b91d85b051d1,,innovative,Hard,Apply,0.439,Low,BERT (standalone),0.9,0.81
in-4250b91d85b051d1,,sense,Hard,Apply,0.321,Very Low,BERT (standalone),0.75,0.81
in-4250b91d85b051d1,,accountability,Hard,Apply,0.47,Low,BERT (standalone),0.9,0.81
in-4250b91d85b051d1,,integrity.Experience,Soft,N/A,0.601,Medium,BERT (standalone),0.9,0.81
in-4c09ca0e694fbbae,,connect insight to action,Soft,N/A,0.825,High,BERT+LLM,0.78,1.29
in-4c09ca0e694fbbae,,bring structure to ambiguity,Soft,N/A,0.868,High,BERT+LLM,0.8,1.29
in-4c09ca0e694fbbae,,help teams make informed decisions,Soft,N/A,0.733,Medium High,LLM,0.78,1.0
in-4c09ca0e694fbbae,,drive real growth,Soft,N/A,0.698,Medium,LLM,0.75,1.0
in-70a2eb5261b8c030,,design software solutions,Hard,Create,0.806,High,LLM,0.83,1.03
in-70a2eb5261b8c030,,develop software solutions,Hard,Create,0.931,Very High,BERT+LLM,0.83,1.03
in-70a2eb5261b8c030,,design technology solutions,Hard,Create,0.935,Very High,LLM,0.85,1.19
in-70a2eb5261b8c030,,develop technology solutions,Hard,Create,1.0,Very High,BERT+LLM,0.87,1.25
in-70a2eb5261b8c030,,unit test resolution for production defects,Hard,Evaluate,1.0,Very High,BERT+LLM,0.79,1.34
in-70a2eb5261b8c030,,design complex data integrations solutions,Hard,Create,1.0,Very High,LLM,0.83,1.32
in-70a2eb5261b8c030,,develop complex data integrations solutions,Hard,Create,1.0,Very High,BERT+LLM,0.83,1.33
in-70a2eb5261b8c030,,participate in peer code review,Soft,N/A,0.689,Medium,LLM,0.76,1.03
in-70a2eb5261b8c030,,collaborate with Architects,Soft,N/A,0.9,High,BERT+LLM,0.85,1.34
in-70a2eb5261b8c030,,share insights with developers,Soft,N/A,0.829,High,BERT+LLM,0.78,1.31
in-70a2eb5261b8c030,,collaborate with Quality Assurance,Soft,N/A,0.837,High,BERT+LLM,0.83,1.34
in-70a2eb5261b8c030,,solve complex problems / defects,Soft,N/A,0.704,Medium High,BERT+LLM,0.78,1.03
in-70a2eb5261b8c030,,lead defect root cause analysis,Soft,N/A,0.91,Very High,BERT+LLM,0.76,1.34
in-70a2eb5261b8c030,,Design,Hard,Create,0.703,Medium High,BERT (standalone),0.78,0.92
in-70a2eb5261b8c030,,Design,Hard,Create,0.71,Medium High,BERT (standalone),0.78,0.92
in-70a2eb5261b8c030,,develop,Hard,Create,0.715,Medium High,BERT (standalone),0.81,0.92
in-70a2eb5261b8c030,,Design,Hard,Create,0.715,Medium High,BERT (standalone),0.78,0.92
in-2cdf2399ee76c432,,provide financial management,Soft,N/A,1.0,Very High,BERT+LLM,0.86,1.42
in-2cdf2399ee76c432,,provide forecasting,Hard,Apply,1.0,Very High,BERT+LLM,0.89,1.38
in-7dcac2d609f1fbd9,,lead teams,Soft,N/A,0.679,Medium,LLM,0.74,0.93
in-7dcac2d609f1fbd9,,communicate effectively,Soft,N/A,0.882,High,BERT+LLM,0.9,0.93
in-7dcac2d609f1fbd9,,manage stakeholders,Soft,N/A,0.67,Medium,LLM,0.87,0.93
in-7dcac2d609f1fbd9,,solve problems,Soft,N/A,0.711,Medium High,BERT+LLM,0.81,1.17
in-7dcac2d609f1fbd9,,make decisions under dynamic conditions,Soft,N/A,0.661,Medium,LLM,0.81,0.93
in-7dcac2d609f1fbd9,,leadership,Hard,Apply,0.466,Low,BERT (standalone),0.9,0.84
in-7dcac2d609f1fbd9,,stakeholder management abilities.,Hard,Apply,0.497,Low,BERT (standalone),0.9,0.84
in-7dcac2d609f1fbd9,,decision -making skills,Hard,Apply,0.437,Low,BERT (standalone),0.81,0.84
in-00312d85ec873f86,,thrives in a creative,Hard,Apply,0.468,Low,BERT (standalone),0.74,0.81
in-00312d85ec873f86,,fast -moving environment,Hard,Apply,0.476,Low,BERT (standalone),0.82,0.81
in-5f24905b422258e8,,develop software,Hard,Create,1.0,Very High,BERT+LLM,0.85,1.3
in-5f24905b422258e8,,develop technical solutions,Hard,Create,1.0,Very High,BERT+LLM,0.86,1.28
in-5f24905b422258e8,,understand complex challenges,Soft,N/A,0.855,High,BERT+LLM,0.87,1.31
in-5f24905b422258e8,,devise effective solutions,Soft,N/A,0.901,Very High,BERT+LLM,0.84,1.3
in-5f24905b422258e8,,Problem Solving:,Hard,Apply,0.435,Low,BERT (standalone),0.83,0.91
in-5f24905b422258e8,,analytical,Hard,Apply,0.489,Low,BERT (standalone),0.9,0.91
in-5f24905b422258e8,,problem -solving skills,Hard,Apply,0.48,Low,BERT (standalone),0.81,0.91
in-101e930210888ced,,deliver mobile experience,Hard,Apply,0.571,Medium Low,LLM,0.83,0.9
in-101e930210888ced,,work with engineers,Soft,N/A,0.632,Medium,LLM,0.77,0.9
in-101e930210888ced,,work with designers,Soft,N/A,0.632,Medium,LLM,0.77,0.9
in-101e930210888ced,,work with data scientists,Soft,N/A,0.631,Medium,LLM,0.77,0.9
in-607eea3f1c789f52,,take ownership over delivery,Soft,N/A,0.634,Medium,LLM,0.79,0.9
in-607eea3f1c789f52,,passionate,Hard,Apply,0.468,Low,BERT (standalone),0.9,0.81
in-607eea3f1c789f52,,enthusiastic,Hard,Apply,0.447,Low,BERT (standalone),0.9,0.81
in-607eea3f1c789f52,,take ownership over the end to end delivery of impactful,Hard,Apply,0.463,Low,BERT (standalone),0.68,0.81
in-607eea3f1c789f52,,new tools,Hard,Apply,0.467,Low,BERT (standalone),0.72,0.81
in-607eea3f1c789f52,,maintenance of the existing ecosystem.,Hard,Apply,0.444,Low,BERT (standalone),0.8,0.81
in-77696a202803c29b,,support development of analytics platforms,Hard,Create,0.645,Medium,LLM,0.83,0.93
in-77696a202803c29b,,support maintenance of analytics platforms,Hard,Evaluate,0.731,Medium High,LLM,0.83,0.93
in-77696a202803c29b,,track material utilization,Hard,Apply,0.963,Very High,BERT+LLM,0.84,1.21
in-77696a202803c29b,,track material performance,Hard,Apply,0.646,Medium,LLM,0.84,0.93
in-77696a202803c29b,,track cost efficiency,Hard,Apply,0.612,Medium,LLM,0.79,0.93
in-77696a202803c29b,,lead initiatives to digitize material workflows,Soft,N/A,0.631,Medium,LLM,0.81,0.93
in-77696a202803c29b,,lead initiatives to streamline material workflows,Soft,N/A,0.578,Medium Low,BERT+LLM,0.84,0.93
in-77696a202803c29b,,integrate material workflows with PLM systems,Hard,Create,0.727,Medium High,LLM,0.8,0.93
in-77696a202803c29b,,integrate material workflows with ERP systems,Hard,Create,0.727,Medium High,LLM,0.8,0.93
in-77696a202803c29b,,collaborate with IT teams,Soft,N/A,0.587,Medium Low,BERT+LLM,0.8,0.93
in-77696a202803c29b,,collaborate with digital innovation teams,Soft,N/A,0.69,Medium,LLM,0.82,0.93
in-77696a202803c29b,,ensure robustness of material database system,Hard,Analyze,1.0,Very High,BERT+LLM,0.84,1.19
in-77696a202803c29b,,performance,Hard,Apply,0.537,Medium Low,BERT (standalone),0.9,0.84
in-77696a202803c29b,,cost efficiency.,Hard,Apply,0.491,Low,BERT (standalone),0.83,0.84
in-77696a202803c29b,,Lead initiatives,Hard,Apply,0.497,Low,BERT (standalone),0.83,0.84
in-77696a202803c29b,,digitize,Hard,Apply,0.484,Low,BERT (standalone),0.84,0.84
in-27d3e2e8b7c41d36,,access content,Hard,Remember,0.672,Medium,LLM,0.8,0.9
in-27d3e2e8b7c41d36,,add ancillaries,Hard,Apply,0.569,Medium Low,LLM,0.81,0.9
in-5368a337ff9c506e,,build innovative products,Hard,Create,0.677,Medium,LLM,0.83,0.9
in-82265fcf199f7655,,lead product designers,Soft,N/A,0.636,Medium,LLM,0.8,0.9
in-82265fcf199f7655,,collaborate with engineering,Soft,N/A,0.644,Medium,LLM,0.86,0.9
in-82265fcf199f7655,,collaborate with product management,Soft,N/A,0.641,Medium,LLM,0.84,0.9
in-82265fcf199f7655,,collaborate with stakeholder leadership,Soft,N/A,0.645,Medium,LLM,0.87,0.9
in-82265fcf199f7655,,ship impactful work,Soft,N/A,0.527,Medium Low,BERT+LLM,0.8,0.9
in-82265fcf199f7655,,improve how we work,Soft,N/A,0.625,Medium,LLM,0.72,0.9
in-82265fcf199f7655,,resourceful,Hard,Apply,0.276,Very Low,BERT (standalone),0.9,0.81
in-82265fcf199f7655,,problem,Hard,Apply,0.316,Very Low,BERT (standalone),0.81,0.81
in-e3d8d5c1ebc47e7c,,mentor team,Soft,N/A,0.751,Medium High,LLM,0.75,1.03
in-e3d8d5c1ebc47e7c,,provide professional advice,Soft,N/A,0.859,High,BERT+LLM,0.86,1.33
in-e3d8d5c1ebc47e7c,,make critical decisions under pressure,Soft,N/A,0.83,High,BERT+LLM,0.81,1.33
in-8ad8e7c8de4037c3,,build AWS cloud security capabilities,Hard,Create,1.0,Very High,BERT+LLM,0.79,1.25
in-8ad8e7c8de4037c3,,deploy infrastructure in code,Hard,Analyze,1.0,Very High,BERT+LLM,0.81,1.25
in-8ad8e7c8de4037c3,,implement enterprise security solutions,Hard,Apply,0.764,Medium High,LLM,0.87,0.97
in-8ad8e7c8de4037c3,,support internal customers,Soft,N/A,0.658,Medium,LLM,0.84,0.97
in-8ad8e7c8de4037c3,,support external customers,Soft,N/A,0.613,Medium,BERT+LLM,0.86,0.97
in-8ad8e7c8de4037c3,,code,Hard,Apply,0.626,Medium,BERT (standalone),0.72,0.87
in-8ad8e7c8de4037c3,,Implementation,Hard,Apply,0.509,Medium Low,BERT (standalone),0.9,0.87
in-8ad8e7c8de4037c3,,supporting internal,Hard,Evaluate,0.561,Medium Low,BERT (standalone),0.87,0.87
in-cd349d1d935d2e5e,,manage database infrastructure,Hard,Analyze,0.634,Medium,LLM,1.0,0.97
in-cd349d1d935d2e5e,,optimise database infrastructure,Hard,Analyze,1.0,Very High,BERT+LLM,1.0,1.24
in-cd349d1d935d2e5e,,ensure data is stored accurately,Hard,Evaluate,0.987,Very High,BERT+LLM,0.77,1.25
in-cd349d1d935d2e5e,,ensure data is readily accessible,Hard,Analyze,0.717,Medium High,LLM,0.77,0.97
in-cd349d1d935d2e5e,,protect data against loss,Hard,Apply,0.604,Medium,LLM,0.77,0.97
in-cd349d1d935d2e5e,,protect data against unauthorised access,Hard,Create,0.638,Medium,LLM,0.82,0.97
in-cd349d1d935d2e5e,,manage,Hard,Apply,0.693,Medium,BERT (standalone),0.78,0.87
in-cd349d1d935d2e5e,,readily accessible,Hard,Remember,0.52,Medium Low,BERT (standalone),0.86,0.87
in-cd349d1d935d2e5e,,protected,Hard,Apply,0.484,Low,BERT (standalone),0.87,0.87
in-7433c244aa75bf36,,type documents,Hard,Apply,0.671,Medium,LLM,0.8,1.02
in-7433c244aa75bf36,,use computers,Hard,Apply,1.0,Very High,BERT+LLM,0.76,1.31
in-7433c244aa75bf36,,prepare meeting minutes,Hard,Apply,1.0,Very High,BERT+LLM,0.81,1.3
in-7433c244aa75bf36,,file documents,Hard,Apply,0.671,Medium,LLM,0.8,1.02
in-7433c244aa75bf36,,fulfill legal notification responsibilities,Hard,Apply,1.0,Very High,BERT+LLM,0.89,1.31
in-7433c244aa75bf36,,operate office machines,Hard,Evaluate,1.0,Very High,BERT+LLM,0.8,1.3
in-7433c244aa75bf36,,pay invoices,Hard,Apply,1.0,Very High,BERT+LLM,0.79,1.32
in-7433c244aa75bf36,,manage budget,Hard,Apply,1.0,Very High,BERT+LLM,0.78,1.31
in-7433c244aa75bf36,,interact with customers by phone,Soft,N/A,0.716,Medium High,LLM,0.77,1.02
in-7433c244aa75bf36,,interact with customers by email,Soft,N/A,0.716,Medium High,LLM,0.77,1.02
in-7433c244aa75bf36,,interact with customers in person,Soft,N/A,0.847,High,BERT+LLM,0.81,1.3
in-7433c244aa75bf36,,skilled,Hard,Apply,0.484,Low,BERT (standalone),0.81,0.92
in-7433c244aa75bf36,,typing,Hard,Apply,0.535,Medium Low,BERT (standalone),0.78,0.92
in-7433c244aa75bf36,,filing,Hard,Apply,0.5,Medium Low,BERT (standalone),0.78,0.92
in-db50373d77abc3a2,,drive business transformation,Soft,N/A,0.93,Very High,BERT+LLM,0.87,1.43
in-6727fdf72c571305,,execute strategic initiatives,Soft,N/A,0.645,Medium,LLM,0.87,0.9
in-6727fdf72c571305,,streamline internal communications,Soft,N/A,0.706,Medium High,LLM,0.9,0.9
in-6727fdf72c571305,,meet organizational goals,Soft,N/A,0.64,Medium,LLM,0.83,0.9
in-69b68bde3423c7fc,,develop Salesforce applications,Hard,Create,0.784,Medium High,LLM,0.89,1.03
in-69b68bde3423c7fc,,customize Salesforce applications,Hard,Create,1.0,Very High,BERT+LLM,0.9,1.34
in-69b68bde3423c7fc,,deliver complex features,Hard,Apply,1.0,Very High,BERT+LLM,0.84,1.32
in-69b68bde3423c7fc,,developing,Hard,Create,0.598,Medium Low,BERT (standalone),0.9,0.93
in-33f7ac68b9c721cf,,mentor junior team members,Soft,N/A,1.0,Very High,BERT+LLM,0.77,1.36
in-33f7ac68b9c721cf,,provide guidance in research design,Soft,N/A,0.919,Very High,BERT+LLM,0.79,1.36
in-33f7ac68b9c721cf,,provide guidance in technical areas,Soft,N/A,0.703,Medium High,LLM,0.79,1.04
in-33f7ac68b9c721cf,,provide guidance in stakeholder engagement,Soft,N/A,0.836,High,BERT+LLM,0.86,1.32
in-33f7ac68b9c721cf,,technical areas,Hard,Apply,0.55,Medium Low,BERT (standalone),0.81,0.94
in-9af59d2bfaa79ff6,,collaborate with development teams,Soft,N/A,1.0,Very High,BERT+LLM,0.84,1.4
in-9af59d2bfaa79ff6,,lead security initiatives,Soft,N/A,0.896,High,BERT+LLM,0.85,1.38
in-9af59d2bfaa79ff6,,ensure compliance with industry standards,Hard,Analyze,1.0,Very High,BERT+LLM,0.83,1.4
in-bfafddc5c4fcdca4,,drive Sales CRM operational excellence,Hard,Apply,0.717,Medium High,BERT+LLM,0.77,0.98
in-bfafddc5c4fcdca4,,drive Salesforce operational excellence,Hard,Apply,0.84,High,BERT+LLM,0.89,1.15
in-bfafddc5c4fcdca4,,foster alignment between Sales leadership objectives and system functionality,Soft,N/A,0.816,High,BERT+LLM,0.84,1.25
in-bfafddc5c4fcdca4,,system functionality.,Hard,Apply,0.53,Medium Low,BERT (standalone),0.9,0.88
in-b43f970b349508c3,,lead administration of Dayforce HCM platform,Hard,Apply,0.63,Medium,LLM,0.8,1.0
in-b43f970b349508c3,,optimize Dayforce HCM platform,Hard,Evaluate,0.747,Medium High,LLM,0.8,1.0
