job_id,date_posted,knowledge,confidence_score,confidence_tier,source,job_date,job_year,job_month
in-8a8e1bfad661c0cd,,DaaS,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-4a74912ae52eaae3,,smart systems,0.785,Medium High,BERT+GPT,2025-11-17,2025,2025-11
in-4a74912ae52eaae3,,real-time data,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-4a74912ae52eaae3,,real,0.552,Medium Low,BERT (standalone),2025-11-17,2025,2025-11
in-4a74912ae52eaae3,,-time data,0.517,Medium Low,BERT (standalone),2025-11-17,2025,2025-11
in-dc20f9c0429e5756,,database creation,0.843,High,BERT+GPT,2025-11-20,2025,2025-11
in-dc20f9c0429e5756,,data modeling,0.849,High,BERT+GPT,2025-11-20,2025,2025-11
in-dc20f9c0429e5756,,DataMarts,0.848,High,BERT+GPT,2025-11-20,2025,2025-11
in-5ddd38312d3f3ffd,,AI,0.75,Medium High,GPT,2025-11-11,2025,2025-11
in-5ddd38312d3f3ffd,,SMEs,0.75,Medium High,GPT,2025-11-11,2025,2025-11
in-5ddd38312d3f3ffd,,Enterprises,0.75,Medium High,GPT,2025-11-11,2025,2025-11
in-5ddd38312d3f3ffd,,data resources,0.75,Medium High,GPT,2025-11-11,2025,2025-11
in-712df85c1c20bbe1,,Supply Chain Planning,0.689,Medium,BERT+GPT,2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,demand planning,0.75,Medium High,GPT,2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,supply planning,0.75,Medium High,GPT,2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,advanced supply chain software,0.75,Medium High,GPT,2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,user acceptance testing,0.75,Medium High,GPT,2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,initial design,0.36,Very Low,BERT (standalone),2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,successful,0.524,Medium Low,BERT (standalone),2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,implementation,0.307,Very Low,BERT (standalone),2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,go,0.5,Medium Low,BERT (standalone),2025-10-14,2025,2025-10
in-712df85c1c20bbe1,,-live.,0.53,Medium Low,BERT (standalone),2025-10-14,2025,2025-10
in-3df9068dc461e88b,,Java,0.847,High,BERT+GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,C++,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,C#,0.75,Medium High,GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,SQL,0.847,High,BERT+GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,JavaScript,0.844,High,BERT+GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,Perl,0.852,High,BERT+GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,modern software development methodologies,0.84,High,BERT+GPT,2025-11-07,2025,2025-11
in-3df9068dc461e88b,,C,0.559,Medium Low,BERT (standalone),2025-11-07,2025,2025-11
in-3df9068dc461e88b,,+,0.452,Low,BERT (standalone),2025-11-07,2025,2025-11
in-3df9068dc461e88b,,"+,",0.54,Medium Low,BERT (standalone),2025-11-07,2025,2025-11
in-3df9068dc461e88b,,C,0.559,Medium Low,BERT (standalone),2025-11-07,2025,2025-11
in-3df9068dc461e88b,,"#,",0.541,Medium Low,BERT (standalone),2025-11-07,2025,2025-11
in-5237efc62329ae7d,,Qlik,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-5237efc62329ae7d,,business intelligence solutions,0.75,Medium High,GPT,2025-11-10,2025,2025-11
in-75a1924ea2882181,,architectural design,0.83,High,BERT+GPT,2025-10-30,2025,2025-10
in-75a1924ea2882181,,product development,0.846,High,BERT+GPT,2025-10-30,2025,2025-10
in-75a1924ea2882181,,construction techniques,0.814,High,BERT+GPT,2025-10-30,2025,2025-10
in-70448d719f50039a,,Spine,0.849,High,BERT+GPT,2025-11-06,2025,2025-11
in-70448d719f50039a,,2D animation,0.842,High,BERT+GPT,2025-11-06,2025,2025-11
in-70448d719f50039a,,drawing,0.806,High,BERT+GPT,2025-11-06,2025,2025-11
in-70448d719f50039a,,illustration,0.793,Medium High,BERT+GPT,2025-11-06,2025,2025-11
in-70448d719f50039a,,slot machine games,0.841,High,BERT+GPT,2025-11-06,2025,2025-11
in-70448d719f50039a,,3D animation,0.75,Medium High,GPT,2025-11-06,2025,2025-11
in-70448d719f50039a,,mesh,0.499,Low,BERT (standalone),2025-11-06,2025,2025-11
in-568e1e76dbb393b6,,SOAR,0.667,Medium,BERT+GPT,2025-11-12,2025,2025-11
in-568e1e76dbb393b6,,Python,0.851,High,BERT+GPT,2025-11-12,2025,2025-11
in-568e1e76dbb393b6,,Chronicle SOAR,0.75,Medium High,GPT,2025-11-12,2025,2025-11
in-af5c7f64bf6c1130,,frontend,0.841,High,BERT+GPT,2025-07-01,2025,2025-07
in-af5c7f64bf6c1130,,backend,0.851,High,BERT+GPT,2025-07-01,2025,2025-07
in-af5c7f64bf6c1130,,ML,0.841,High,BERT+GPT,2025-07-01,2025,2025-07
in-2ccd17395c29e3d1,,Australian Equities,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Global Equities,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Fixed Income,0.84,High,BERT+GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Alternatives,0.787,Medium High,BERT+GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Listed Managed Funds,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Unlisted Managed Funds,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Listed Investment Companies,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Listed Investment Trusts,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Exchange Traded Products,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-2ccd17395c29e3d1,,Australian,0.396,Very Low,BERT (standalone),2025-11-24,2025,2025-11
in-58b01e895b93678c,,Commodities,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-58b01e895b93678c,,Global Markets,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-58b01e895b93678c,,EMEA,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-58b01e895b93678c,,Credit Risk Analysis,0.75,Medium High,GPT,2025-11-05,2025,2025-11
in-c633a5488ad93a8f,,System Architecture,0.784,Medium High,BERT+GPT,2025-10-24,2025,2025-10
in-c633a5488ad93a8f,,frontend frameworks,0.75,Medium High,GPT,2025-10-24,2025,2025-10
in-c633a5488ad93a8f,,web and mobile products,0.75,Medium High,GPT,2025-10-24,2025,2025-10
in-38f9abf0acd0467d,,financial data,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-38f9abf0acd0467d,,analytics,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-632836f9d6d76078,,DAX,0.848,High,BERT+GPT,2025-11-05,2025,2025-11
in-11cd608a9df2ef41,,MuleSoft Anypoint Platform,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-84ad365002bce151,,iOS development,0.837,High,BERT+GPT,2025-10-14,2025,2025-10
in-84ad365002bce151,,shared UI libraries,0.85,High,BERT+GPT,2025-10-14,2025,2025-10
in-84ad365002bce151,,design systems,0.75,Medium High,GPT,2025-10-14,2025,2025-10
in-84ad365002bce151,,Bachelor’s degree in Computer Science,0.512,Medium Low,BERT (standalone),2025-10-14,2025,2025-10
in-84ad365002bce151,,coding,0.493,Low,BERT (standalone),2025-10-14,2025,2025-10
in-84ad365002bce151,,Physics,0.554,Medium Low,BERT (standalone),2025-10-14,2025,2025-10
in-84ad365002bce151,,"Mathematics),",0.555,Medium Low,BERT (standalone),2025-10-14,2025,2025-10
in-c714dd219bead9da,,Bespoke,0.849,High,BERT+GPT,2025-06-20,2025,2025-06
in-c714dd219bead9da,,COTS,0.825,High,BERT+GPT,2025-06-20,2025,2025-06
in-c714dd219bead9da,,SaaS,0.797,Medium High,BERT+GPT,2025-06-20,2025,2025-06
in-8a662a24c23fc552,,agile methodology,0.75,Medium High,GPT,2025-11-14,2025,2025-11
in-ff559d936bc11563,,3D printers,0.75,Medium High,GPT,2025-11-24,2025,2025-11
in-27fc1ef8f8a7c51b,,emergency relief,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-27fc1ef8f8a7c51b,,medical care,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-27fc1ef8f8a7c51b,,vulnerable communities,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-27fc1ef8f8a7c51b,,excluded communities,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-3190d117ee06a41d,,GIS software,0.845,High,BERT+GPT,2025-11-10,2025,2025-11
in-3190d117ee06a41d,,GPS tools,0.846,High,BERT+GPT,2025-11-10,2025,2025-11
in-3190d117ee06a41d,,general computer applications,0.801,High,BERT+GPT,2025-11-10,2025,2025-11
in-3190d117ee06a41d,,general,0.319,Very Low,BERT (standalone),2025-11-10,2025,2025-11
in-e35cdfbe5a9aab37,,growth marketing,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-e35cdfbe5a9aab37,,organic traffic,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-e35cdfbe5a9aab37,,content analytics,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-b544ce5c4f95b814,,OpenShift,0.709,Medium High,BERT+GPT,2025-11-28,2025,2025-11
in-b544ce5c4f95b814,,GitLab,0.846,High,BERT+GPT,2025-11-28,2025,2025-11
in-4ba77ab2c73cc394,,engineering principles,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-4ba77ab2c73cc394,,company standards,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-4ba77ab2c73cc394,,customer contract requirements,0.75,Medium High,GPT,2025-11-26,2025,2025-11
in-307527a2db738b03,,SuccessFactors,0.761,Medium High,BERT+GPT,2025-08-13,2025,2025-08
in-307527a2db738b03,,Reporting,0.81,High,BERT+GPT,2025-08-13,2025,2025-08
in-307527a2db738b03,,HR data,0.758,Medium High,BERT+GPT,2025-08-13,2025,2025-08
in-bb9e7009f49670b5,,Substance Designer,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,biomes,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,textures,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,materials,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,assets,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,game engine,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,pipelines,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,workflows,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-bb9e7009f49670b5,,material libraries,0.75,Medium High,GPT,2025-09-24,2025,2025-09
in-6a998df9950cbbb7,,cloud infrastructure,0.707,Medium High,BERT+GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,Apigee,0.75,Medium High,GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,API governance,0.75,Medium High,GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,frontend,0.852,High,BERT+GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,backend,0.845,High,BERT+GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,API Platform,0.849,High,BERT+GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,API proxies,0.849,High,BERT+GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,shared flows,0.75,Medium High,GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,policies,0.75,Medium High,GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,security measures,0.75,Medium High,GPT,2025-10-03,2025,2025-10
in-6a998df9950cbbb7,,"shared flows, policies, and security measures.",0.528,Medium Low,BERT (standalone),2025-10-03,2025,2025-10
in-e5b7976b7ca8dfbb,,Kubernetes,0.842,High,BERT+GPT,2025-10-30,2025,2025-10
in-e5b7976b7ca8dfbb,,global casino platform,0.75,Medium High,GPT,2025-10-30,2025,2025-10
in-e5b7976b7ca8dfbb,,sportsbook platform,0.75,Medium High,GPT,2025-10-30,2025,2025-10
in-e5b7976b7ca8dfbb,,regulatory markets,0.75,Medium High,GPT,2025-10-30,2025,2025-10
in-e5b7976b7ca8dfbb,,casino,0.501,Medium Low,BERT (standalone),2025-10-30,2025,2025-10
in-e5b7976b7ca8dfbb,,sportsbook,0.467,Low,BERT (standalone),2025-10-30,2025,2025-10
in-3507d5458ccd4401,,professional knowledge,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-3507d5458ccd4401,,national policies,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-3507d5458ccd4401,,strategies,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-3507d5458ccd4401,,legislation,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-2fc86bd737050fdc,,target identification,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-2fc86bd737050fdc,,drug development,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-2fc86bd737050fdc,,computational capabilities,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-8bb55524f438d443,,loan lifecycle,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-8bb55524f438d443,,loan administration,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-8bb55524f438d443,,asset management,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-8bb55524f438d443,,loan enforcement,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-8bb55524f438d443,,loan syndication,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-8bb55524f438d443,,loan securitization,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-8bb55524f438d443,,standby servicing,0.75,Medium High,GPT,2025-11-28,2025,2025-11
in-c34ae0abce0b86fd,,corporate telecoms environment,0.784,Medium High,BERT+GPT,2025-11-17,2025,2025-11
in-aee7575d6db9e7e2,,marketing,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-aee7575d6db9e7e2,,storytelling,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-aee7575d6db9e7e2,,design,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-89eb07ce2c795be3,,NodeJs,0.852,High,BERT+GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,Typescript,0.843,High,BERT+GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,AWS,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,React,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,distributed systems,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,VMs,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,Containers,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,Serverless,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,relational databases,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,non-relational databases,0.75,Medium High,GPT,2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,front,0.467,Low,BERT (standalone),2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,-end,0.46,Low,BERT (standalone),2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,back,0.393,Very Low,BERT (standalone),2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,-end,0.434,Low,BERT (standalone),2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,incident,0.397,Very Low,BERT (standalone),2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,"software engineering,",0.553,Medium Low,BERT (standalone),2025-11-19,2025,2025-11
in-89eb07ce2c795be3,,/,0.527,Medium Low,BERT (standalone),2025-11-19,2025,2025-11
in-6e8be8065c21a5ac,,UX/UI,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-6e8be8065c21a5ac,,AI,0.852,High,BERT+GPT,2025-11-20,2025,2025-11
in-6e8be8065c21a5ac,,LLM's,0.791,Medium High,BERT+GPT,2025-11-20,2025,2025-11
in-6e8be8065c21a5ac,,design software,0.84,High,BERT+GPT,2025-11-20,2025,2025-11
in-6e8be8065c21a5ac,,/,0.281,Very Low,BERT (standalone),2025-11-20,2025,2025-11
in-6e8be8065c21a5ac,,UI,0.28,Very Low,BERT (standalone),2025-11-20,2025,2025-11
in-6e8be8065c21a5ac,,/,0.548,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-65baf9d6b8dc60a2,,Experience Design,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-65baf9d6b8dc60a2,,Customer portfolio,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-65baf9d6b8dc60a2,,multidisciplinary design,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-65baf9d6b8dc60a2,,human-centered solutions,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-11a6cf5562dffd1d,,digital advertising campaigns,0.841,High,BERT+GPT,2025-11-20,2025,2025-11
in-11a6cf5562dffd1d,,social media marketing,0.75,Medium High,GPT,2025-11-20,2025,2025-11
in-11a6cf5562dffd1d,,A/B testing,0.834,High,BERT+GPT,2025-11-20,2025,2025-11
in-11a6cf5562dffd1d,,social,0.558,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-11a6cf5562dffd1d,,"media marketing,",0.48,Low,BERT (standalone),2025-11-20,2025,2025-11
in-11a6cf5562dffd1d,,A,0.558,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-11a6cf5562dffd1d,,/,0.542,Medium Low,BERT (standalone),2025-11-20,2025,2025-11
in-757cf97d3459887c,,Agile,0.634,Medium,BERT+GPT,2025-11-18,2025,2025-11
in-757cf97d3459887c,,Scrum,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-3fc21b4c2f99b794,,C#,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,.NET Core,0.812,High,BERT+GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,distributed applications,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,high-load applications,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,RabbitMQ,0.852,High,BERT+GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,Message Brokers,0.836,High,BERT+GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,Microsoft SQL Server,0.789,Medium High,BERT+GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,NoSQL,0.852,High,BERT+GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,Docker,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,Kubernetes,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,containerization,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,orchestration tools,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,monitoring tools,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,observability tools,0.75,Medium High,GPT,2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,C,0.559,Medium Low,BERT (standalone),2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,#,0.531,Medium Low,BERT (standalone),2025-11-01,2025,2025-11
in-3fc21b4c2f99b794,,Microsoft,0.557,Medium Low,BERT (standalone),2025-11-01,2025,2025-11
in-c0a9c2680991dc8e,,CNC machines,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-146e308f97395589,,IT,0.701,Medium High,BERT+GPT,2025-10-04,2025,2025-10
in-146e308f97395589,,cyber security,0.75,Medium High,GPT,2025-10-04,2025,2025-10
in-146e308f97395589,,logistics,0.648,Medium,BERT+GPT,2025-10-04,2025,2025-10
in-146e308f97395589,,administrative services,0.75,Medium High,GPT,2025-10-04,2025,2025-10
in-146e308f97395589,,cutting-edge technology,0.75,Medium High,GPT,2025-10-04,2025,2025-10
in-146e308f97395589,,innovative solutions,0.75,Medium High,GPT,2025-10-04,2025,2025-10
in-146e308f97395589,,cyber,0.546,Medium Low,BERT (standalone),2025-10-04,2025,2025-10
in-146e308f97395589,,"administrative,",0.332,Very Low,BERT (standalone),2025-10-04,2025,2025-10
in-c2fc45505eb58ca7,,Python,0.75,Medium High,GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,SQL,0.844,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,BigQuery,0.851,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,Tableau,0.75,Medium High,GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,Power BI,0.838,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,CRM,0.852,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,sales tools,0.847,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,prototyping tools,0.818,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,design tools,0.849,High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,user research,0.787,Medium High,BERT+GPT,2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,coding,0.366,Very Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,Data analysis,0.556,Medium Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,business environment,0.499,Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,Product development,0.552,Medium Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,feature design,0.554,Medium Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,Agile project management,0.475,Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,STEM,0.421,Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,customer,0.298,Very Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,-facing,0.271,Very Low,BERT (standalone),2025-10-27,2025,2025-10
in-c2fc45505eb58ca7,,Data visualization tools,0.558,Medium Low,BERT (standalone),2025-10-27,2025,2025-10
in-97cbd8258870025f,,Metadata repositories,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Reports,0.619,Medium,BERT+GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Dashboards,0.655,Medium,BERT+GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Dossiers,0.574,Medium Low,BERT+GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Cubes,0.739,Medium High,BERT+GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,In-memory cubes,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Intelligent cubes,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,User groups,0.694,Medium,BERT+GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Security roles,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,ACLs,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Rationalization,0.837,High,BERT+GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Automation,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-97cbd8258870025f,,Metadata,0.469,Low,BERT (standalone),2025-12-01,2025,2025-12
in-97cbd8258870025f,,"-memory,",0.514,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-97cbd8258870025f,,intelligent,0.543,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-97cbd8258870025f,,automation).,0.522,Medium Low,BERT (standalone),2025-12-01,2025,2025-12
in-c686e5cc555eb1c8,,software applications,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-c686e5cc555eb1c8,,cloud infrastructure solutions,0.75,Medium High,GPT,2025-12-01,2025,2025-12
in-7b7d356a7e4e4b5a,,SDLC,0.852,High,BERT+GPT,2025-11-11,2025,2025-11
in-3bdd3d25113f374f,,accessibility best practices,0.844,High,BERT+GPT,2025-11-25,2025,2025-11
in-3bdd3d25113f374f,,Walmart’s accessibility standards and guidelines,0.75,Medium High,GPT,2025-11-25,2025,2025-11
in-ecd0ad41f6389db9,,cybersecurity,0.75,Medium High,GPT,2025-10-08,2025,2025-10
in-190460893e3ad4da,,transport infrastructure projects,0.79,Medium High,BERT+GPT,2025-11-09,2025,2025-11
in-e2386de908173dea,,microchain technology,0.75,Medium High,GPT,2025-10-10,2025,2025-10
in-e2386de908173dea,,real-time markets,0.75,Medium High,GPT,2025-10-10,2025,2025-10
in-e2386de908173dea,,prediction markets,0.75,Medium High,GPT,2025-10-10,2025,2025-10
in-e2386de908173dea,,perpetuals,0.75,Medium High,GPT,2025-10-10,2025,2025-10
in-e2386de908173dea,,betting markets,0.75,Medium High,GPT,2025-10-10,2025,2025-10
in-b0b9c35831ef00bc,,base salary,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-b0b9c35831ef00bc,,health and well-being benefits,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-b0b9c35831ef00bc,,medical coverage,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-b0b9c35831ef00bc,,paid time off,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-b0b9c35831ef00bc,,career development,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-b0b9c35831ef00bc,,reward and recognition programs,0.75,Medium High,GPT,2025-11-17,2025,2025-11
in-7af0bfca18ab525e,,Snowflake,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,AWS,0.843,High,BERT+GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,Matillion,0.845,High,BERT+GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,Salesforce Data Cloud,0.778,Medium High,BERT+GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,CI/CD,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,observability,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,lineage,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,metadata frameworks,0.75,Medium High,GPT,2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,Salesforce,0.55,Medium Low,BERT (standalone),2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,CI,0.468,Low,BERT (standalone),2025-11-21,2025,2025-11
in-7af0bfca18ab525e,,/,0.322,Very Low,BERT (standalone),2025-11-21,2025,2025-11
in-632c587ccc8e9184,,Microsoft architectures,0.851,High,BERT+GPT,2025-11-18,2025,2025-11
in-632c587ccc8e9184,,competitive landscape,0.75,Medium High,GPT,2025-11-18,2025,2025-11
in-d0c326ec96a1c89a,,Linux,0.839,High,BERT+GPT,2025-11-25,2025,2025-11
in-d0c326ec96a1c89a,,Unix systems,0.777,Medium High,BERT+GPT,2025-11-25,2025,2025-11
