job_id,raw_text,jobbert_skills_raw,jobbert_skills_count,jobbert_knowledge_raw,jobbert_knowledge_count,gpt_skills_raw,gpt_skills_count,gpt_knowledge_raw,gpt_knowledge_count,final_skills,final_skills_count,final_knowledge,final_knowledge_count,jobbert_hard_skills,jobbert_soft_skills,jobbert_bloom_distribution,gpt_hard_skills,gpt_soft_skills,gpt_bloom_distribution,final_hard_skills,final_soft_skills,final_bloom_distribution,jobbert_avg_confidence,gpt_avg_confidence,final_avg_confidence,jobbert_confidence_distribution,gpt_confidence_distribution,final_confidence_distribution,coverage_total_components,covered_components,coverage_percentage,skill_coverage_pct,knowledge_coverage_pct,missing_components_count,model_agreement_score,exact_matches,partial_matches,no_matches,bert_only_skills,gpt_only_skills,fused_skills,bert_only_knowledge,gpt_only_knowledge,fused_knowledge,avg_semantic_density,avg_context_agreement,bloom_consistency_score,extraction_time_seconds,job_date,job_year,job_month
in-9dbd6bb503feff73,Working in partnership makes it possible to deliver the world’s most impactful projects and programs as we turn challenge into opportunity and complexity into success.,[],0,[],0,"[""partner with others"", ""deliver impactful projects"", ""turn challenge into opportunity"", ""turn complexity into success""]",4,[],0,"[""partner with others"", ""deliver impactful projects"", ""turn challenge into opportunity"", ""turn complexity into success""]",4,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0,4,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 4}",0.0,0.6361524000000001,0.6361524000000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 4, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,4,0,4,0,0,0,0,0.8018750000000001,0.9,1.0,1.2816495895385742,2025-12-02,2025,2025-12
in-eea82d0c75953540,"Elevate your career in electrical engineering at EPCOR. We are hiring a full time, permanent Engineer, Downtown & DA Distribution position working out of Edmonton, AB.",[],0,"[""electrical engineering""]",1,[],0,"[""electrical engineering""]",1,[],0,"[""electrical engineering""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,1,0.0234253634866184,0.0,0.0234253634866184,18,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.9386706352233888,2025-11-25,2025,2025-11
in-9ca4310cb8e13248,"With over 50 years’ experience in milk processing, dairy and nutritional technology advancement, and product innovation, we are a key stakeholder in the global food industry and creators of a strong portfolio of market leading dairy brands including Cheestrings, Charleville and Coleraine Cheese, Dairygold, Golden Cow and our new SMUG range.",[],0,[],0,[],0,"[""milk processing"", ""dairy technology"", ""nutritional technology"", ""product innovation""]",4,[],0,"[""milk processing"", ""dairy technology"", ""nutritional technology"", ""product innovation""]",4,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,2,0.038759960626301,0.0,0.038759960626301,17,0.0,0,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.9946928024291992,2025-09-25,2025,2025-09
in-d531b391c880d7ca,"Leverage Azure DevOps pipelines for CI/CD and ensure high -quality, automated deployments. Collaboration & Agile: Work in a cross -functional Agile team.","[""Leverage Azure DevOps pipelines"", ""ensure high -quality"", ""automated deployments."", ""Work in a cross -functional Agile team.""]",4,"[""Azure"", ""DevOps pipelines"", ""CI"", ""/"", ""CD"", ""Agile""]",6,"[""leverage Azure DevOps pipelines for CI/CD"", ""ensure high-quality, automated deployments"", ""work in a cross-functional Agile team""]",3,"[""Azure DevOps pipelines"", ""CI/CD"", ""Agile""]",3,"[""leverage Azure DevOps pipelines for CI/CD"", ""ensure high-quality, automated deployments"", ""work in a cross-functional Agile team"", ""ensure high -quality"", ""automated deployments.""]",5,"[""Azure DevOps pipelines"", ""CI/CD"", ""Agile"", ""Azure"", ""CI"", ""/"", ""CD""]",7,3,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",4,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 1, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 1}",0.8450182201560301,0.797301504082711,0.7725666188070605,"{""Very High"": 1, ""High"": 1, ""Medium High"": 2, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 0, ""Medium High"": 1, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,5,0.0793264973247755,0.0358174485868592,0.0435090487379162,14,0.4626175016164779,2,0,5,2,1,2,4,1,2,0.8236428571428572,1.0630206583940127,1.0,1.8511197566986084,2025-11-20,2025,2025-11
in-91079ab3deea59fe,The Information Services Division is currently looking for an Intermediate Business Systems Analyst to join our applications teams.,[],0,[],0,[],0,"[""Business Systems Analyst""]",1,[],0,"[""Business Systems Analyst""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.8391904830932617,2025-11-24,2025,2025-11
in-4340aab634b97a0f,"Serving public, private, and government entities, we specialize in automating the accounting for an organization's largest areas of spend—including leases, prepaids, and accruals.",[],0,[],0,"[""automate accounting""]",1,"[""accounting"", ""leases"", ""prepaids"", ""accruals""]",4,"[""automate accounting""]",1,"[""accounting"", ""leases"", ""prepaids"", ""accruals""]",4,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.0,0.6821462764800001,0.6821462764800001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,1,0.0123492366937551,0.0123492366937551,0.0,18,0.0,0,0,1,0,1,0,0,4,0,0.8700000000000001,0.9,1.0,1.0666377544403076,2025-11-21,2025,2025-11
in-8aa6706047ab901c,"Julia found the organization when her sister was battling cancer, sending her resources from the Gilda's Club website up until her passing in 2023 .",[],0,[],0,[],0,"[""Gilda's Club""]",1,[],0,"[""Gilda's Club""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.8546993732452393,2025-11-21,2025,2025-11
in-dbfc856e6f34e008,"If you're ready to work with a dynamic team and build your career in the fast -moving AI space, DeepL is your next destination. What sets us apart ---------------------- What sets us apart is our blend of modern technology, competitive benefits, and an open, welcoming work culture that enables our people to thrive.",[],0,[],0,"[""work with a dynamic team"", ""build career in AI space""]",2,"[""AI""]",1,"[""work with a dynamic team"", ""build career in AI space""]",2,"[""AI""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0,2,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 2}",0.0,0.6253056000000001,0.6253056000000001,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}",19,3,0.0689299897143715,0.0,0.0689299897143715,16,0.0,0,0,2,0,2,0,0,1,0,0.7200000000000001,0.9,1.0,1.250354290008545,2025-12-01,2025,2025-12
in-1e9850338e5e6907,The ideal candidate is a strong multi -tasker able to prioritize and fulfill multiple daily news requests.,"[""multi"", ""-tasker"", ""prioritize"", ""fulfill multiple daily news requests.""]",4,[],0,"[""prioritize requests"", ""fulfill daily news requests"", ""multi-task""]",3,[],0,"[""prioritize requests"", ""fulfill daily news requests"", ""multi-task"", ""multi"", ""-tasker"", ""prioritize""]",6,[],0,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 3, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 0}",0,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 3}",3,3,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 0, ""N/A"": 3}",0.7206742974941045,0.7333073175776361,0.6333233791886023,"{""Very High"": 0, ""High"": 1, ""Medium High"": 1, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 1, ""Medium High"": 0, ""Medium"": 2, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 1, ""Medium"": 3, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.2221760153770446,1,0,6,3,2,1,0,0,0,0.8365,0.9391796129618594,1.0,1.504624605178833,2025-11-14,2025,2025-11
in-9c8a76d26db744ab,"We need someone who can produce at the quality and engagement level of MasterClass or Apple — elevated, sophisticated, premium — while still driving direct click -through results.","[""driving direct click -through results.""]",1,[],0,"[""produce high-quality content"", ""drive click-through results""]",2,"[""MasterClass"", ""Apple""]",2,"[""produce high-quality content"", ""drive click-through results"", ""driving direct click -through results.""]",3,"[""MasterClass"", ""Apple""]",2,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",3,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",0.598014019684775,0.6271009027200002,0.5775376737292734,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,2,0.0401467413063643,0.0185782628977515,0.0215684784086127,17,0.0,0,0,3,1,2,0,0,2,0,0.8380000000000001,0.8700000000000001,1.0,1.5293993949890137,2025-11-27,2025,2025-11
in-e03357f052aa5454,PREFERRED Experience with clinical trials.,[],0,"[""clinical trials.""]",1,[],0,"[""Clinical trials""]",1,[],0,"[""Clinical trials""]",1,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,1.0026483535766602,2025-12-01,2025,2025-12
in-50ffdbed857fcbf8,We appreciate your interest in advance.,[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.7046680450439453,2025-11-19,2025,2025-11
in-9fc9c5f45b5702c5,"The role involves designing and implementing data pipelines, managing Oracle -based data environments, and supporting end -to -end BI processes — from data ingestion to visualization.","[""designing"", ""implementing data pipelines"", ""managing Oracle -based data environments"", ""supporting end -to -end BI processes""]",4,"[""BI"", ""data ingestion"", ""visualization.""]",3,"[""design data pipelines"", ""implement data pipelines"", ""manage Oracle-based data environments"", ""support end-to-end BI processes""]",4,"[""Oracle"", ""BI processes"", ""data ingestion"", ""data visualization""]",4,"[""design data pipelines"", ""implement data pipelines"", ""manage Oracle-based data environments"", ""support end-to-end BI processes"", ""designing""]",5,"[""Oracle"", ""BI processes"", ""data ingestion"", ""data visualization"", ""BI"", ""visualization.""]",6,4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 0}",4,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 1, ""N/A"": 0}",5,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 2, ""Analyze"": 0, ""Evaluate"": 1, ""Create"": 2, ""N/A"": 0}",0.933754877711682,1.0,0.9268213531993672,"{""Very High"": 3, ""High"": 0, ""Medium High"": 1, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 4, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 4, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,10,0.2369960434461334,0.2369960434461334,0.0820076070333782,9,0.961432620882988,4,0,4,1,1,3,2,3,1,0.8226000000000001,1.3191363930450737,1.0,2.146337509155273,2025-10-28,2025,2025-10
in-d313e8c6518b785f,"Discover firsthand insights through our Employee Spotlight series, offering a glimpse into the daily lives of our valued team members If this position sounds like an ideal match, we invite you to apply so we can learn more about you. At First Hawaiian Bank, it all starts with YES!",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.2524702548980713,2025-12-01,2025,2025-12
in-fe0c3c02092b2d9b,"Recognized globally as an innovator in all aspects of vehicle exteriors, Magna provides everything needed, from materials development and design through manufacturing and assembly, to help automakers create sleek, state -of -the -art vehicles across the world.Job Responsibilities: RESPONSIBILITIES Apply technical knowledge and expertise to ensure robust manufacturing process design prior to launch and lead production improvement projects.","[""ensure robust manufacturing process design"", ""lead production improvement projects.""]",2,[],0,"[""apply technical knowledge"", ""ensure robust manufacturing process design"", ""lead production improvement projects""]",3,[],0,"[""apply technical knowledge"", ""ensure robust manufacturing process design"", ""lead production improvement projects""]",3,[],0,2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",2,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 1, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 1}",0.9692790550858448,0.9069076138827896,0.8981033169261701,"{""Very High"": 2, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 2, ""High"": 1, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 1, ""High"": 2, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.6597628394762675,2,0,3,0,1,2,0,0,0,0.8364166666666667,1.2362057548150729,1.0,2.32523250579834,2025-10-01,2025,2025-10
in-c9505375345c0ec6,"CCEP is a place where people can grow, be happy and be well in a safe, open, and inclusive workplace.",[],0,[],0,[],0,[],0,[],0,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0.0,0.0,0.0,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.820678949356079,2025-10-30,2025,2025-10
in-3c2433bacd2dab1d,"We’re bridging two worlds, moving towards more sustainable energy sources, while helping to provide the energy, chemicals and resources needed now. Senior Instrumentation & Control (I &C) Engineer Denver, CO Purpose of the Role As a Senior Instrumentation & Control (I &C) Engineer , you will provide expert I &C engineering services to Worley and its customers.","[""provide expert I &C engineering""]",1,[],0,"[""provide I&C engineering services""]",1,"[""Instrumentation & Control (I&C) engineering""]",1,"[""provide I&C engineering services"", ""provide expert I &C engineering""]",2,"[""Instrumentation & Control (I&C) engineering""]",1,1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",1,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 1, ""N/A"": 0}",2,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 2, ""N/A"": 0}",0.5883388137527276,0.5953338547200002,0.5330024528610912,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 1, ""Low"": 1, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,2,1,1,0,0,1,0,0.7897500000000001,0.855,1.0,1.491089105606079,2025-12-01,2025,2025-12
in-1bcf64cc46954ca2,The two assistant director roles are peers with complementary portfolios and collaborate closely under the guidance of MFA Director Etgar Keret and the Dean.,[],0,[],0,"[""collaborate closely""]",1,[],0,"[""collaborate closely""]",1,[],0,0,0,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 0}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0,1,"{""Remember"": 0, ""Understand"": 0, ""Apply"": 0, ""Analyze"": 0, ""Evaluate"": 0, ""Create"": 0, ""N/A"": 1}",0.0,0.6451776,0.6451776,"{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 0, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}","{""Very High"": 0, ""High"": 0, ""Medium High"": 0, ""Medium"": 1, ""Medium Low"": 0, ""Low"": 0, ""Very Low"": 0}",19,0,0.0,0.0,0.0,19,0.0,0,0,1,0,1,0,0,0,0,0.8700000000000001,0.9,1.0,0.9779393672943116,2025-11-25,2025,2025-11
