rank,demand_freq,mean_confidence,skill,skill_type,bloom_level,example_job_ids,demand_norm,trend_score_norm,trend_label,trend_q_value,future_weight,future_domain,mapping_margin,future_norm,coverage_gap,validity_score,priority_score,expert_priority
579,1,0.631,use insights,Soft,Unknown,['in-728a4e8c2dc92c4a'],0.06666666666666667,0.0,Unknown,1.0,0.2113527998328209,Big Data & Analytics,0.012798339,0.3808944401108476,1.0,0.631,0.14093499869992093,
580,1,1.0,provide forecasting,Hard,Apply,['in-2cdf2399ee76c432'],0.06666666666666667,0.0,Unknown,1.0,0.2112689316272735,AI & Machine Learning,0.015678614,0.3807432950433569,1.0,1.0,0.14088965517967372,
581,1,0.889,ensure confidentiality of information,Soft,Unknown,['in-772237960589a143'],0.06666666666666667,0.0,Unknown,1.0,0.2106769904494285,Cybersecurity,0.03657797,0.37967651426878396,1.0,0.889,0.14056962094730185,
582,2,0.6910000000000001,work closely with product teams,Soft,Unknown,"['in-a4b3b04ec4506809', 'in-66c4878071486682']",0.13333333333333333,0.0,Unknown,1.0,0.1610080242156982,Advanced Communication & Collaboration,0.13726199,0.29016441365102136,1.0,0.6910000000000001,0.14038265742863973,
583,1,0.486,drives decisions.,Hard,Apply,['in-086000ce40db58ea'],0.06666666666666667,0.0,Unknown,1.0,0.2102504923939704,Human-AI Collaboration,0.064011455,0.3789078907247827,1.0,0.486,0.14033903388410146,
584,1,0.562,Completing engineer’s,Hard,Create,['in-e68269eebf1cd2f3'],0.06666666666666667,0.0,Unknown,1.0,0.2101454481482506,Software Development & Engineering,0.020432204,0.3787185827563434,1.0,0.562,0.1402822414935697,
585,1,1.0,design graphic artwork,Hard,Create,['in-9816de77297ab668'],0.06666666666666667,0.0,Unknown,1.0,0.2098919779062271,UX/UI & Digital Design,0.10191485,0.3782617853730267,1.0,1.0,0.14014520227857466,
586,1,1.0,ensure automation,Hard,Analyze,['in-f3dbed03bcc0bfe6'],0.06666666666666667,0.0,Unknown,1.0,0.2096441090106964,Process Automation & RPA,0.067210585,0.3778150825885888,1.0,1.0,0.1400111914432433,
587,1,0.653,communicate with technical stakeholders,Soft,Unknown,['in-51f52aa9e15e8653'],0.06666666666666667,0.0,Unknown,1.0,0.2095438241958618,Advanced Communication & Collaboration,0.22120062,0.37763435194093115,1.0,0.653,0.13995697224894602,
588,1,0.668,collaborate within a multidisciplinary team,Soft,Unknown,['in-bafe771b70f448ef'],0.06666666666666667,0.0,Unknown,1.0,0.2095288515090942,Advanced Communication & Collaboration,0.09965438,0.37760736855983656,1.0,0.668,0.13994887723461763,
589,1,0.658,utilise technical skills,Hard,Apply,['in-5c064784cb4d2d46'],0.06666666666666667,0.0,Unknown,1.0,0.2094831466674804,Advanced Communication & Collaboration,0.10521978,0.37752500050003035,1.0,0.658,0.13992416681667577,
590,1,0.583,offer insights in CX,Hard,Apply,['in-41a6dff1f5b57c84'],0.06666666666666667,0.0,Unknown,1.0,0.2093063831329346,UX/UI & Digital Design,0.084415615,0.3772064419213122,1.0,0.583,0.13982859924306032,
591,1,1.0,engage with client technical teams,Soft,Unknown,['in-6235657510a0ff3f'],0.06666666666666667,0.0,Unknown,1.0,0.2092554569244384,Advanced Communication & Collaboration,0.24877906,0.3771146640518566,1.0,1.0,0.13980106588222366,
592,1,0.727,coach teams,Soft,Unknown,['in-5c064784cb4d2d46'],0.06666666666666667,0.0,Unknown,1.0,0.2091891810297965,Human-AI Collaboration,0.016113847,0.376995223382973,1.0,0.727,0.13976523368155855,
593,1,0.678,automate complex processes,Hard,Create,['in-f3758c500e035cd6'],0.06666666666666667,0.0,Unknown,1.0,0.2091074138879776,Process Automation & RPA,0.09906119,0.3768478647971051,1.0,0.678,0.13972102610579817,
594,1,0.66,interact with guests,Soft,Unknown,['in-c180dba542c64365'],0.06666666666666667,0.0,Unknown,1.0,0.208997818827629,Human-AI Collaboration,0.025553554,0.3766503554705979,1.0,0.66,0.13966177330784602,
595,1,0.731,ensure team member adherence to regulatory requirements,Soft,Unknown,['in-80759602520c230d'],0.06666666666666667,0.0,Unknown,1.0,0.2087721422314643,Human-AI Collaboration,0.005709797,0.3762436470626172,1.0,0.731,0.13953976078545183,
596,1,0.938,tune database processes,Hard,Evaluate,['in-14d73f227fd45146'],0.06666666666666667,0.0,Unknown,1.0,0.2083590477705001,Database & Systems Administration,0.13417754,0.3754991791230095,1.0,0.938,0.1393164204035695,
597,1,0.608,gain exposure to complex funding mechanics,Hard,Apply,['in-06610fdf15025a75'],0.06666666666666667,0.0,Unknown,1.0,0.2082567326724529,Human-AI Collaboration,0.04754947,0.37531478955250747,1.0,0.608,0.1392611035324189,
598,1,0.529,market context,Hard,Remember,['in-8f6c36d10ffe8c6f'],0.06666666666666667,0.0,Unknown,1.0,0.2081827938556671,Digital Platforms & E-commerce,0.07996112,0.3751815389674934,1.0,0.529,0.1392211283569147,
599,1,1.0,create personalized segmentation strategies,Hard,Create,['in-38d70f8f1a00eb3d'],0.06666666666666667,0.0,Unknown,1.0,0.2081592977046966,AI & Machine Learning,0.030388266,0.3751391948240718,1.0,1.0,0.1392084251138882,
600,1,0.667,recommend introduction of new technology and processes,Soft,Unknown,['in-08b13571c4196e80'],0.06666666666666667,0.0,Unknown,1.0,0.2080891340970993,UX/UI & Digital Design,0.05135396,0.3750127478214626,1.0,0.667,0.13917049101310544,
601,1,0.668,integrate market context,Soft,Unknown,['in-8f6c36d10ffe8c6f'],0.06666666666666667,0.0,Unknown,1.0,0.2079652279615402,Digital Platforms & E-commerce,0.094625235,0.3747894474527549,1.0,0.668,0.13910350090249313,
602,1,0.643,guide design of products,Soft,Unknown,['in-df7fe8a7d8787cb4'],0.06666666666666667,0.0,Unknown,1.0,0.2078890457749367,UX/UI & Digital Design,0.086358696,0.37465215392583817,1.0,0.643,0.1390623128444181,
603,2,0.604,share expertise,Soft,Unknown,"['in-66f4c39e32e33eee', 'in-d2e7602cfd0b7a70']",0.13333333333333333,0.0,Unknown,1.0,0.1585448384284973,Advanced Communication & Collaboration,0.008646339,0.2857253252072108,1.0,0.604,0.13905093089549656,
604,2,0.741,work cross-functionally,Soft,Unknown,"['in-8ea91331725eff8e', 'in-51f52aa9e15e8653']",0.13333333333333333,0.0,Unknown,1.0,0.1583928823471069,Advanced Communication & Collaboration,0.0675827,0.2854514739661181,1.0,0.741,0.13896877552316875,
605,1,0.672,use digital techniques,Hard,Apply,['in-086a9933cd2b22d2'],0.06666666666666667,0.0,Unknown,1.0,0.2075822502374649,UX/UI & Digital Design,0.0954856,0.37409925510185166,1.0,0.672,0.13889644319722216,
606,1,0.612,apply industry experience,Soft,Unknown,['in-7558c06efa202e1d'],0.06666666666666667,0.0,Unknown,1.0,0.207435467839241,Digital Platforms & E-commerce,0.016387582,0.37383472773607346,1.0,0.612,0.1388170849874887,
607,1,0.912,foster transparent design culture,Soft,Unknown,['in-46e62d53acf7182f'],0.06666666666666667,0.0,Unknown,1.0,0.2071608960628509,UX/UI & Digital Design,0.072357684,0.3733399017242058,1.0,0.912,0.13866863718392838,
608,1,0.487,quickly learn,Hard,Apply,['in-a3866a9dc2be5d7f'],0.06666666666666667,0.0,Unknown,1.0,0.2071173936128616,AI & Machine Learning,0.030541897,0.3732615027564834,1.0,0.487,0.1386451174936117,
609,1,0.623,influence decision making,Soft,Unknown,['in-290c255a99e5d600'],0.06666666666666667,0.0,Unknown,1.0,0.2064386218786239,Human-AI Collaboration,0.009722158,0.37203823824387683,1.0,0.623,0.1382781381398297,
610,1,1.0,deliver design solutions,Hard,Create,['in-df6f85e26c061439'],0.06666666666666667,0.0,Unknown,1.0,0.2064049795269966,UX/UI & Digital Design,0.030273855,0.37197760888530085,1.0,1.0,0.1382599493322569,
611,1,0.686,develop customer-centric advertising solutions,Hard,Create,['in-3f4b9ac6571c8e8a'],0.06666666666666667,0.0,Unknown,1.0,0.2063947856426239,Digital Platforms & E-commerce,0.06436473,0.37195923773581163,1.0,0.686,0.13825443798741016,
612,1,0.706,foster inclusive design culture,Soft,Unknown,['in-46e62d53acf7182f'],0.06666666666666667,0.0,Unknown,1.0,0.2062482625246048,UX/UI & Digital Design,0.0694612,0.3716951776379784,1.0,0.706,0.13817521995806017,
613,1,0.503,embedding deeply with them,Hard,Apply,['in-0685ca5ef97fdbe6'],0.06666666666666667,0.0,Unknown,1.0,0.2062215209007263,AI & Machine Learning,0.10097527,0.3716469845889016,1.0,0.503,0.13816076204333713,
614,1,0.677,identify perpetrators of terrorism,Hard,Analyze,['in-9544b23f97dca456'],0.06666666666666667,0.0,Unknown,1.0,0.2061031132936477,Cybersecurity,0.15911655,0.37143359352316346,1.0,0.677,0.1380967447236157,
615,1,0.585,experiences based on user attributes,Hard,Analyze,['in-38d70f8f1a00eb3d'],0.06666666666666667,0.0,Unknown,1.0,0.2060461580753326,UX/UI & Digital Design,0.116149575,0.371330950331265,1.0,0.585,0.13806595176604616,
616,1,0.631,turn content into growth engine,Soft,Unknown,['in-e35cdfbe5a9aab37'],0.06666666666666667,0.0,Unknown,1.0,0.206033094227314,Big Data & Analytics,0.0012051016,0.37130740700900633,1.0,0.631,0.13805888876936856,
617,1,0.665,ensure alignment between creative vision,Hard,Analyze,['in-26af18a0c573f667'],0.06666666666666667,0.0,Unknown,1.0,0.2058684565126896,Human-AI Collaboration,0.05372213,0.37101070126305646,1.0,0.665,0.1379698770455836,
618,1,0.813,provide technical expertise,Soft,Unknown,['in-c45465e4d18c15b3'],0.06666666666666667,0.0,Unknown,1.0,0.2056326389312744,Advanced Communication & Collaboration,0.16346407,0.370585717038989,1.0,0.813,0.13784238177836336,
619,1,0.664,think outside the box on ways,Soft,Unknown,['in-8a9eb5ffe70927ec'],0.06666666666666667,0.0,Unknown,1.0,0.2052230231463909,Human-AI Collaboration,0.033015326,0.36984751827764223,1.0,0.664,0.13762092214995933,
620,1,0.714,perform systems data analysis,Hard,Apply,['in-42ca6024244fc3e2'],0.06666666666666667,0.0,Unknown,1.0,0.2051949799060821,Database & Systems Administration,0.102918774,0.36979697948977297,1.0,0.714,0.13760576051359855,
621,1,0.616,leading design projects from concept to completion.,Hard,Create,['in-b9379a843fe84993'],0.06666666666666667,0.0,Unknown,1.0,0.2049361243844032,UX/UI & Digital Design,0.02591896,0.3693304768975316,1.0,0.616,0.13746580973592615,
622,1,0.965,foster motivated teams,Soft,Unknown,['in-5c064784cb4d2d46'],0.06666666666666667,0.0,Unknown,1.0,0.2048238776624202,Human-AI Collaboration,0.09127223,0.369128188816381,1.0,0.965,0.13740512331158095,
623,1,0.475,non -technical stakeholders.,Hard,Apply,['in-709a40db66ea94f4'],0.06666666666666667,0.0,Unknown,1.0,0.2046199321746826,Advanced Communication & Collaboration,0.19130954,0.36876064363871414,1.0,0.475,0.1372948597582809,
624,1,0.672,collaborate with cross-functional team,Soft,Unknown,['in-938727076eb13d18'],0.06666666666666667,0.0,Unknown,1.0,0.2044809103012085,Advanced Communication & Collaboration,0.11319384,0.3685101020859078,1.0,0.672,0.137219697292439,
625,1,0.643,guide design of research,Soft,Unknown,['in-df7fe8a7d8787cb4'],0.06666666666666667,0.0,Unknown,1.0,0.2044581547379494,UX/UI & Digital Design,0.10299945,0.3684690926101221,1.0,0.643,0.13720739444970328,
626,1,0.977,deliver highways projects,Hard,Apply,['in-5c064784cb4d2d46'],0.06666666666666667,0.0,Unknown,1.0,0.2044437736272812,Cloud Computing & Infrastructure,0.03536068,0.3684431753518673,1.0,0.977,0.13719961927222685,
627,1,0.69,deliver high-quality visual design work,Hard,Create,['in-aea73b6e2b42dc03'],0.06666666666666667,0.0,Unknown,1.0,0.2043932288885116,UX/UI & Digital Design,0.07258591,0.3683520849570894,1.0,0.69,0.13717229215379348,
628,1,0.678,automate payment processes,Hard,Create,['in-271eae6910a41bf9'],0.06666666666666667,0.0,Unknown,1.0,0.2041437327861786,Process Automation & RPA,0.18663673,0.3679024496634801,1.0,0.678,0.1370374015657107,
629,1,0.673,foster internal relationships,Soft,Unknown,['in-b0e3d6930bef9118'],0.06666666666666667,0.0,Unknown,1.0,0.2040610194206237,Human-AI Collaboration,0.049663097,0.36775338581815786,1.0,0.673,0.13699268241211401,
630,1,0.508,communicating with both technical,Hard,Apply,['in-51f52aa9e15e8653'],0.06666666666666667,0.0,Unknown,1.0,0.2039026021957397,Advanced Communication & Collaboration,0.2095885,0.3674678904747139,1.0,0.508,0.13690703380908084,
631,1,0.702,work with domain-driven design,Hard,Create,['in-68c8bc8b4022b6bd'],0.06666666666666667,0.0,Unknown,1.0,0.2037683770060539,UX/UI & Digital Design,0.04385972,0.36722599337888845,1.0,0.702,0.1368344646803332,
632,1,0.627,foster joy,Soft,Unknown,['in-5f27e2c930c157e7'],0.06666666666666667,0.0,Unknown,1.0,0.2035642959177493,Human-AI Collaboration,0.09230512,0.366858203825457,1.0,0.627,0.13672412781430376,
633,1,1.0,maintain SME section,Hard,Analyze,['in-591531d5445e36c2'],0.06666666666666667,0.0,Unknown,1.0,0.2035358123481273,Cloud Computing & Infrastructure,0.02732782,0.36680687148771596,1.0,1.0,0.13670872811298146,
634,1,0.753,diagnose incidents using alerting,Hard,Analyze,['in-19e9ead015fac709'],0.06666666666666667,0.0,Unknown,1.0,0.2034420132637024,Cybersecurity,0.054814085,0.3666378292523011,1.0,0.753,0.13665801544235698,
635,1,0.769,communicate with non-technical stakeholders,Soft,Unknown,['in-51f52aa9e15e8653'],0.06666666666666667,0.0,Unknown,1.0,0.203359055519104,Advanced Communication & Collaboration,0.23990634,0.3664883249935136,1.0,0.769,0.13661316416472075,
636,1,0.489,cost efficiency.,Hard,Apply,['in-77696a202803c29b'],0.06666666666666667,0.0,Unknown,1.0,0.2032274901866912,Environmental & Sustainability Technology,0.17276253,0.3662512214222952,1.0,0.489,0.13654203309335522,
637,1,0.648,collaborate with engineering professionals,Soft,Unknown,['in-abc7136a4666afd5'],0.06666666666666667,0.0,Unknown,1.0,0.2032078981399536,Advanced Communication & Collaboration,0.037113935,0.3662159131525271,1.0,0.648,0.13653144061242478,
638,1,0.577,deliver cutting-edge solutions,Hard,Apply,['in-f3758c500e035cd6'],0.06666666666666667,0.0,Unknown,1.0,0.2031564354896545,Digital Platforms & E-commerce,0.014365345,0.3661231685218063,1.0,0.577,0.13650361722320856,
639,1,0.726,develop hands-on experience in structured finance and securitisation,Hard,Create,['in-06610fdf15025a75'],0.06666666666666667,0.0,Unknown,1.0,0.203090888261795,Digital Platforms & E-commerce,0.006067097,0.36600504103697473,1.0,0.726,0.1364681789777591,
640,1,0.843,partner with cross-functional stakeholders,Soft,Unknown,['in-10df1934dbe8190a'],0.06666666666666667,0.0,Unknown,1.0,0.2030767917633056,Advanced Communication & Collaboration,0.28005114,0.3659796366992802,1.0,0.843,0.1364605576764507,
641,1,0.632,work with engineers,Soft,Unknown,['in-101e930210888ced'],0.06666666666666667,0.0,Unknown,1.0,0.2030690163373947,Software Development & Engineering,3.4600496e-05,0.36596562403182886,1.0,0.632,0.13645635387621532,
642,1,0.484,protected,Hard,Apply,['in-cd349d1d935d2e5e'],0.06666666666666667,0.0,Unknown,1.0,0.2030108079314232,Cybersecurity,0.13629055,0.36586072237819667,1.0,0.484,0.13642488338012565,
643,1,0.812,remain composed in a fast-paced environment,Soft,Unknown,['in-c180dba542c64365'],0.06666666666666667,0.0,Unknown,1.0,0.2029694989323616,Human-AI Collaboration,0.009757981,0.36578627638987027,1.0,0.812,0.13640254958362774,
644,1,0.611,plan development,Soft,Unknown,['in-520d9e37336f7ecd'],0.06666666666666667,0.0,Unknown,1.0,0.2029127269983291,Software Development & Engineering,0.004242182,0.36568396350807064,1.0,0.611,0.13637185571908786,
645,1,0.665,represent the mission,Soft,Unknown,['in-759587dfd2a25338'],0.06666666666666667,0.0,Unknown,1.0,0.2028781212866306,Human-AI Collaboration,0.08506404,0.365621598007389,1.0,0.665,0.13635314606888338,
646,1,0.262,administration,Hard,Apply,['in-db90e85eaee7daa4'],0.06666666666666667,0.0,Unknown,1.0,0.2027225792407989,Database & Systems Administration,0.124919504,0.3653412842357824,1.0,0.262,0.13626905193740138,
647,1,0.7,maintain database,Hard,Analyze,['in-a4adb73384054d6f'],0.06666666666666667,0.0,Unknown,1.0,0.2025978416204452,Database & Systems Administration,0.086658806,0.3651164853871134,1.0,0.7,0.13620161228280067,
648,1,0.951,deliver seamless digital experiences,Hard,Apply,['in-7572e23d64239874'],0.06666666666666667,0.0,Unknown,1.0,0.2024363562464714,UX/UI & Digital Design,0.03473583,0.36482546070632144,1.0,0.951,0.1361143048785631,
649,1,0.619,lead the design direction,Hard,Create,['in-df6f85e26c061439'],0.06666666666666667,0.0,Unknown,1.0,0.201974318921566,UX/UI & Digital Design,0.073015094,0.3639927892284921,1.0,0.619,0.13586450343521428,
650,1,0.594,roadmaps,Hard,Understand,['in-38d70f8f1a00eb3d'],0.06666666666666667,0.0,Unknown,1.0,0.2018067672848701,UX/UI & Digital Design,0.03297302,0.36369083208905784,1.0,0.594,0.135773916293384,
651,1,0.968,take meeting minutes,Hard,Apply,['in-7433c244aa75bf36'],0.06666666666666667,0.0,Unknown,1.0,0.2017338834702968,Human-AI Collaboration,0.013784364,0.3635594828011989,1.0,0.968,0.1357345115070263,
652,1,1.0,design innovative solutions,Hard,Create,['in-f51d0db79ab4d976'],0.06666666666666667,0.0,Unknown,1.0,0.2015528336167335,UX/UI & Digital Design,0.05951363,0.36323319953142585,1.0,1.0,0.13563662652609443,
653,1,0.565,fund ventures,Hard,Apply,['in-731fc34f48c31ddd'],0.06666666666666667,0.0,Unknown,1.0,0.2014988958835601,Digital Platforms & E-commerce,0.03271085,0.36313599437164473,1.0,0.565,0.1356074649781601,
654,1,0.735,design real-time integration with Salesforce,Hard,Create,['in-3a39cfdef1dc8c0a'],0.06666666666666667,0.0,Unknown,1.0,0.2014288663864135,UX/UI & Digital Design,0.0296143,0.3630097890593517,1.0,0.735,0.1355696033844722,
655,1,0.681,work with cross-functional engineering teams,Soft,Unknown,['in-819016745fbf8e52'],0.06666666666666667,0.0,Unknown,1.0,0.2013856172561645,Advanced Communication & Collaboration,0.1358194,0.36293184661778244,1.0,0.681,0.1355462206520014,
656,1,0.621,transform financial institutions,Soft,Unknown,['in-756ed073383e9b93'],0.06666666666666667,0.0,Unknown,1.0,0.201261219382286,Digital Platforms & E-commerce,0.07843843,0.36270766005124816,1.0,0.621,0.1354789646820411,
657,1,0.608,market on social media,Hard,Remember,['in-d2ba6553843cf177'],0.06666666666666667,0.0,Unknown,1.0,0.2012469291687011,Digital Platforms & E-commerce,0.10563952,0.3626819066053189,1.0,0.608,0.13547123864826233,
658,1,0.91,manage hybrid database platforms,Hard,Apply,['in-5bd95884fcfdbfe2'],0.06666666666666667,0.0,Unknown,1.0,0.2011835128068924,Database & Systems Administration,0.13616833,0.36256761931106923,1.0,0.91,0.13543695245998744,
659,1,0.676,build collaboration within the organization,Soft,Unknown,['in-1fb4d3b60efd6c9b'],0.06666666666666667,0.0,Unknown,1.0,0.2011275291442871,Advanced Communication & Collaboration,0.1161128,0.3624667270312401,1.0,0.676,0.1354066847760387,
660,1,0.533,predictive,Hard,Evaluate,['in-688c9596567360d1'],0.06666666666666667,0.0,Unknown,1.0,0.200870931148529,AI & Machine Learning,0.028515205,0.36200429289265684,1.0,0.533,0.13526795453446372,
661,1,0.529,implementing REST based micro services,Hard,Apply,['in-ea5fe0c67dbb09a7'],0.06666666666666667,0.0,Unknown,1.0,0.2008054181933403,Cloud Computing & Infrastructure,0.08024992,0.36188622717312846,1.0,0.529,0.1352325348186052,
662,1,0.663,deliver technically feasible solutions,Hard,Apply,['in-3f1f20262049095a'],0.06666666666666667,0.0,Unknown,1.0,0.2001506499946117,Cloud Computing & Infrastructure,0.0033058375,0.36070622119897344,1.0,0.663,0.1348785330263587,
663,1,0.704,ensure platform meets organisational goals on performance,Soft,Unknown,['in-d4720b5ef65c8d9c'],0.06666666666666667,0.0,Unknown,1.0,0.1998489290475845,Digital Platforms & E-commerce,0.027277172,0.3601624676680122,1.0,0.704,0.13471540696707032,
664,1,0.778,design experiments,Hard,Create,['in-38d70f8f1a00eb3d'],0.06666666666666667,0.0,Unknown,1.0,0.1994063138961792,UX/UI & Digital Design,0.098985314,0.3593647983188838,1.0,0.778,0.1344761061623318,
665,1,0.569,leverage Python,Hard,Apply,['in-195c25519bd7260c'],0.06666666666666667,0.0,Unknown,1.0,0.1993443474173545,Human-AI Collaboration,0.014190659,0.3592531239654982,1.0,0.569,0.13444260385631612,
666,1,0.694,use MongoDB,Hard,Apply,['in-6195fbab8cf1bc1f'],0.06666666666666667,0.0,Unknown,1.0,0.1993350684642791,Database & Systems Administration,0.2854321,0.3592364016810559,1.0,0.694,0.13443758717098345,
667,2,0.6194999999999999,work remotely,Soft,Unknown,"['in-520d9e37336f7ecd', 'in-1f2f64db959bb86f']",0.13333333333333333,0.0,Unknown,1.0,0.1499732494354248,Advanced Communication & Collaboration,0.13929772,0.27027783365299834,1.0,0.6194999999999999,0.13441668342923282,
668,1,0.295,Commercial,Hard,Apply,['in-dcfe1997ded20aef'],0.06666666666666667,0.0,Unknown,1.0,0.1991045854985713,Human-AI Collaboration,0.05746858,0.3588210313606826,1.0,0.295,0.13431297607487144,
669,1,0.9,work with fast-paced digital products,Soft,Unknown,['in-11c4afe5bb429f5d'],0.06666666666666667,0.0,Unknown,1.0,0.1990593761205673,UX/UI & Digital Design,0.05339977,0.358739556212323,1.0,0.9,0.13428853353036357,
670,1,0.804,make critical decisions under pressure,Soft,Unknown,['in-e3d8d5c1ebc47e7c'],0.06666666666666667,0.0,Unknown,1.0,0.1990064837038516,Human-AI Collaboration,0.017258897,0.35864423489428526,1.0,0.804,0.13425993713495224,
671,1,0.689,determine data usability for client -focused use cases,Hard,Apply,['in-a5a2f0a9ae95c4fc'],0.06666666666666667,0.0,Unknown,1.0,0.1989814519882202,UX/UI & Digital Design,0.01918304,0.35859912339674194,1.0,0.689,0.13424640368568924,
672,1,0.751,administer enterprise servers,Hard,Apply,['in-e8e6926b64d2b259'],0.06666666666666667,0.0,Unknown,1.0,0.1988864094018936,Database & Systems Administration,0.082414806,0.3584278401550049,1.0,0.751,0.13419501871316813,
673,1,0.701,implement back-end systems,Hard,Apply,['in-688c9596567360d1'],0.06666666666666667,0.0,Unknown,1.0,0.1988705098628997,Database & Systems Administration,0.05873573,0.35839918642527957,1.0,0.701,0.13418642259425054,
674,1,0.518,processes,Hard,Apply,['in-5986e2e416ec3ef2'],0.06666666666666667,0.0,Unknown,1.0,0.1981981247663498,Process Automation & RPA,0.071242064,0.3571874317426265,1.0,0.518,0.13382289618945462,
675,2,0.643,lead projects,Soft,Unknown,"['in-70fd1b405f4402fc', 'in-d2e7602cfd0b7a70']",0.13333333333333333,0.0,Unknown,1.0,0.1488375782966614,Advanced Communication & Collaboration,0.022749156,0.268231157087126,1.0,0.643,0.13380268045947113,
676,1,0.594,oversee regulation of building systems,Hard,Create,['in-0cb1ebadc05ba17e'],0.06666666666666667,0.0,Unknown,1.0,0.1979589909315109,Cloud Computing & Infrastructure,0.0008177012,0.3567564710541258,1.0,0.594,0.1336936079829044,
677,1,0.701,provide help,Soft,Unknown,['in-dd15b458d9dda34e'],0.06666666666666667,0.0,Unknown,1.0,0.1974421635270118,Human-AI Collaboration,0.02971372,0.35582505834028266,1.0,0.701,0.13341418416875145,
678,1,0.818,coordinate demonstrations,Soft,Unknown,['in-19e9ead015fac709'],0.06666666666666667,0.0,Unknown,1.0,0.1973331473767757,Human-AI Collaboration,0.04438202,0.35562859231030786,1.0,0.818,0.133355244359759,
679,1,0.484,writing skills,Hard,Apply,['in-4194860976cb1be9'],0.06666666666666667,0.0,Unknown,1.0,0.1973037958145141,Advanced Communication & Collaboration,0.16580522,0.35557569569913045,1.0,0.484,0.1333393753764058,
680,1,0.757,ensure platform meets customer expectations,Soft,Unknown,['in-d4720b5ef65c8d9c'],0.06666666666666667,0.0,Unknown,1.0,0.19705630838871,Digital Platforms & E-commerce,0.044083297,0.3551296803893702,1.0,0.757,0.13320557078347772,
681,1,0.715,input confirmations,Hard,Apply,['in-2ea46d88545e7e84'],0.06666666666666667,0.0,Unknown,1.0,0.1967804364860057,Human-AI Collaboration,0.010554433,0.354632511324158,1.0,0.715,0.13305642006391408,
682,1,0.608,shape finance's future,Soft,Unknown,['in-2d20a7c4a9c6d879'],0.06666666666666667,0.0,Unknown,1.0,0.1965974420309066,AI & Machine Learning,0.0040694326,0.3543027235447981,1.0,0.608,0.13295748373010607,
683,1,0.559,work with Boomi,Hard,Apply,['in-b6d25c92fe133ceb'],0.06666666666666667,0.0,Unknown,1.0,0.1965640887618064,Human-AI Collaboration,0.02286753,0.3542426151631261,1.0,0.559,0.1329394512156045,
684,1,0.611,innovate with technology,Soft,Unknown,['in-202d174576a6328b'],0.06666666666666667,0.0,Unknown,1.0,0.1965169578790664,UX/UI & Digital Design,0.020575136,0.354157677129623,1.0,0.611,0.13291396980555356,
685,1,0.63,team player,Soft,Unknown,['in-842da0921d6c1142'],0.06666666666666667,0.0,Unknown,1.0,0.1964061915874481,Human-AI Collaboration,0.00659281,0.35395805704102007,1.0,0.63,0.13285408377897268,
686,1,0.618,ensure secure development practices for chain interoperability,Hard,Create,['in-688c9596567360d1'],0.06666666666666667,0.0,Unknown,1.0,0.1963964402675628,Cybersecurity,0.0131549835,0.35394048346957463,1.0,0.618,0.13284881170753904,
687,1,1.0,manage Oracle-based data environments,Hard,Apply,['in-9fc9c5f45b5702c5'],0.06666666666666667,0.0,Unknown,1.0,0.1962333172559738,Database & Systems Administration,0.07284227,0.3536465074814754,1.0,1.0,0.1327606189111093,
688,1,0.715,show understanding,Soft,Unknown,['in-13e3f942e2165e43'],0.06666666666666667,0.0,Unknown,1.0,0.196010910719633,Human-AI Collaboration,0.06468484,0.3532456922890411,1.0,0.715,0.132640374353379,
689,1,0.515,consoles,Hard,Apply,['in-eb099eb21be72a2b'],0.06666666666666667,0.0,Unknown,1.0,0.1955724477767944,Game Development & Interactive Media,0.043183208,0.3524555059406513,1.0,0.515,0.13240331844886205,
690,1,1.0,optimise database infrastructure,Hard,Analyze,['in-cd349d1d935d2e5e'],0.06666666666666667,0.0,Unknown,1.0,0.195543423295021,Database & Systems Administration,0.14027661,0.3524031987853009,1.0,1.0,0.13238762630225692,
691,1,0.71,manage marketing initiatives,Hard,Apply,['in-5906aa7cd05b4ccd'],0.06666666666666667,0.0,Unknown,1.0,0.1953580468893051,Digital Platforms & E-commerce,0.03538826,0.35206911831737825,1.0,0.71,0.13228740216188015,
692,1,0.479,analytical technical skills,Hard,Apply,['in-d7f955d1258c78ff'],0.06666666666666667,0.0,Unknown,1.0,0.1953098893165588,Advanced Communication & Collaboration,0.15111965,0.3519823300102311,1.0,0.479,0.13226136566973598,
693,1,0.42,orchestrating these,Hard,Apply,['in-6f2541ed7a92797d'],0.06666666666666667,0.0,Unknown,1.0,0.1952258557081222,Human-AI Collaboration,0.002098024,0.35183088685801706,1.0,0.42,0.13221593272407178,
694,1,0.648,guide development of products,Soft,Unknown,['in-df7fe8a7d8787cb4'],0.06666666666666667,0.0,Unknown,1.0,0.1951724961400032,UX/UI & Digital Design,0.027937114,0.3517347236520443,1.0,0.648,0.13218708376227994,
695,1,0.61,connect,Soft,Unknown,['in-2d20a7c4a9c6d879'],0.06666666666666667,0.0,Unknown,1.0,0.1948480293154716,Human-AI Collaboration,0.078412145,0.3511499781007089,1.0,0.61,0.13201166009687934,
696,1,0.816,think in stories,Soft,Unknown,['in-de70699309e45a6e'],0.06666666666666667,0.0,Unknown,1.0,0.1948288679122924,AI & Machine Learning,0.005535111,0.35111544592540084,1.0,0.816,0.1320013004442869,
